,Unnamed: 0,id,season,salary,PLAYER_AGE_y,RAPM,POSITION_Center,POSITION_Center-Forward,POSITION_Forward,POSITION_Forward-Center,POSITION_Forward-Guard,POSITION_Guard,POSITION_Guard-Forward,HEIGHT_METER,WEIGHT_KG,DRAFT_NUMBER,DRAFT_YEAR,GP,GS,PTS,AST,STL,BLK,TOV,PF,OREB,DREB,MIN,FG_PCT,FGA,FG3_PCT,FG3A,FT_PCT,FTA,ROOKIE,ROOKIE_AGE,FROM_US,coef_perc_rank,Undrafted,Undrafted_Rookie,log_rapm,RAPM_2,log_rapm_2,log_salary,PLAYER_AGE,PLAYER_AGE_2,BMI,log_BMI,next_season_salary,season_merge,log_next_season_salary,DISPLAY_FIRST_LAST,log_Salary,log_Predicted,Salary,Predicted,log_Difference,Difference
708,708,203932.0,2020/21,18136364.0,25.0,1.12,0,0,1,0,0,0,0,2.03,106.59,4.0,2014,25,25,10.2,2.2,0.7,0.6,1.2,1.6,1.5,3.2,25.9,0.5,8.2,0.266,2.6,0.705,1.8,0.0,,1,12.17,0.0,0.0,0.7514160886839212,1.2544000000000002,0.8128838621622788,16.71342959668379,25.0,625.0,25.86570894707468,3.2908507130778832,,,,Aaron Gordon,16.71342959668379,15.47279483060418,18136364.99999999,5245047.366716057,1.2406347660796087,12891317.633283932
709,709,1628988.0,2020/21,2345640.0,24.0,-0.08,0,0,0,0,0,1,0,1.83,83.91,23.0,2018,66,8,7.2,1.9,0.7,0.2,1.0,1.4,0.2,1.1,17.8,0.39,6.6,0.368,2.8,0.8190000000000001,1.3,0.0,,1,88.85,0.0,0.0,-0.083381608939051,0.0064,0.006379606964039,14.668069270057856,24.0,576.0,25.055988533548327,3.2602476279043056,,,,Aaron Holiday,14.668069270057856,14.53862661326623,2345640.999999998,2060844.9225788768,0.12944265679162648,284796.0774211213
710,710,1627846.0,2020/21,1752950.0,27.0,-0.02,0,0,1,0,0,0,0,1.96,102.06,58.0,2016,24,0,6.7,0.8,0.4,0.4,0.8,1.4,0.3,2.3,14.8,0.491,4.8,0.419,1.8,0.757,1.5,0.0,,0,81.63,0.0,0.0,-0.0202027073175194,0.0004,0.0003999200213269,14.37681121143056,27.0,729.0,26.56705539358601,3.316621414601388,,,,Abdel Nader,14.37681121143056,14.26220205963861,1752951.0000000005,1563132.0012909921,0.11460915179194942,189818.99870900833
711,711,201143.0,2020/21,27500000.0,35.0,-0.13,0,1,0,0,0,0,0,2.06,108.86,3.0,2007,28,28,14.2,3.4,0.9,0.9,1.0,1.7,1.0,5.7,27.9,0.45,12.9,0.368,5.4,0.818,0.8,0.0,,0,61.38,0.0,0.0,-0.1392620673335076,0.0169,0.0167587838149547,17.129696599000436,35.0,1225.0,25.65274766707513,3.282892247251251,,,,Al Horford,17.129696599000436,17.393042120689593,27500001.000000015,35785098.46380678,-0.2633455216891569,-8285097.463806763
712,712,202692.0,2020/21,6000000.0,29.0,0.66,0,0,0,0,0,1,0,1.98,97.07,12.0,2011,49,5,12.7,2.2,0.6,0.3,1.0,2.1,0.4,4.2,25.6,0.42,10.2,0.415,5.0,0.856,2.4,0.0,,1,41.6,0.0,0.0,0.5068176023684519,0.4356,0.3615828802913152,15.607270193858982,29.0,841.0,24.76022854810733,3.248831773405931,,,,Alec Burks,15.607270193858982,16.063491580717574,6000001.0,9468599.63785726,-0.4562213868585925,-3468598.63785726
713,713,1627936.0,2020/21,2750000.0,27.0,2.05,0,0,0,0,0,1,0,1.96,84.37,61.0,Undrafted,58,6,6.4,2.8,1.1,0.3,1.3,1.9,0.5,2.4,21.0,0.436,5.3,0.401,2.4,0.645,1.3,0.0,,1,72.53,1.0,0.0,1.1151415906193205,4.2025,1.6491392792856523,14.827111833279051,27.0,729.0,21.9622032486464,3.1338495271543687,,,,Alex Caruso,14.827111833279051,14.362544021147704,2750001.0,1728118.8780500358,0.4645678121313477,1021882.1219499642
714,714,203458.0,2020/21,3970648.0,28.0,-0.98,1,0,0,0,0,0,0,2.13,113.4,5.0,2013,57,40,7.1,0.8,0.3,1.0,0.8,2.1,1.4,3.0,15.8,0.619,4.7,0.263,0.3,0.636,1.9,0.0,,0,10.75,0.0,0.0,-3.912023005428145,0.9604,0.6731485340532554,15.194440115373146,28.0,784.0,24.995040666534425,3.257905776232779,,,,Alex Len,15.194440115373146,16.033381196324683,3970649.000000002,9187745.98777761,-0.8389410809515372,-5217096.9877776075
715,715,1628993.0,2020/21,621587.0,25.0,-0.11,0,0,1,0,0,0,0,2.03,96.16,50.0,2018,18,0,5.2,0.8,0.3,0.3,0.5,0.9,1.5,3.5,10.5,0.588,3.8,0.1669999999999999,0.3,1.0,0.7,0.0,,1,71.59,0.0,0.0,-0.1165338162559515,0.0121,0.0120273802127184,13.340032772829924,25.0,625.0,23.334708437477257,3.19190366201279,,,,Alize Johnson,13.340032772829924,13.729399819093706,621587.9999999988,917492.6234974116,-0.38936704626378216,-295904.6234974128
716,716,203083.0,2020/21,28751774.0,27.0,-0.21,1,0,0,0,0,0,0,2.08,126.55,9.0,2012,21,21,11.9,1.4,1.1,1.0,2.0,3.8,3.1,7.1,24.8,0.531,9.1,0.0,0.0,0.605,3.6,0.0,,1,38.54,0.0,0.0,-0.2357223335210698,0.0440999999999999,0.0431552703139276,17.174210062432287,27.0,729.0,29.25064718934911,3.4095175789372143,,,,Andre Drummond,17.174210062432287,16.251820644628786,28751775.00000002,11430784.226146696,0.922389417803501,17320990.773853324
717,717,2738.0,2020/21,15000000.0,37.0,-0.42,0,0,0,0,0,0,1,1.98,97.52,9.0,2004,63,5,4.4,2.3,0.9,0.6,1.1,1.4,0.6,2.9,21.3,0.3829999999999999,3.9,0.33,2.9,0.6579999999999999,0.6,0.0,,1,16.48,0.0,0.0,-0.544727175441672,0.1763999999999999,0.1624589276977029,16.52356082573315,37.0,1369.0,24.875012753800632,3.2532777444859198,,,,Andre Iguodala,16.52356082573315,16.87237414486089,15000001.00000001,21260769.9232155,-0.34881331912773916,-6260768.923215492
718,718,203952.0,2020/21,29542010.0,26.0,0.17,0,0,1,0,0,0,0,2.01,89.36,1.0,2014,71,71,18.6,2.4,0.9,1.0,1.8,2.2,1.2,3.7,33.3,0.477,14.9,0.38,5.2,0.7140000000000001,3.4,0.0,,0,82.73,0.0,0.0,0.1570037488096647,0.0289,0.0284902703996275,17.20132390993384,26.0,676.0,22.11826439939606,3.1406229717560668,,,,Andrew Wiggins,17.20132390993384,16.70765168874949,29542010.999999974,18031876.904752076,0.49367222118435095,11510134.095247898
719,719,1629014.0,2020/21,2252040.0,22.0,-0.48,0,0,0,0,0,1,0,1.9,82.1,24.0,2018,64,0,7.8,1.4,0.3,0.1,0.7,1.5,0.2,2.0,17.3,0.419,6.3,0.426,4.4,0.807,0.9,0.0,,1,85.09,0.0,0.0,-0.6539264674066639,0.2304,0.2073393197692424,14.627347474115066,22.0,484.0,22.742382271468145,3.167261732566002,,,,Anfernee Simons,14.627347474115066,14.304203181595701,2252040.999999998,1630183.5626999876,0.3231442925193644,621857.4373000106
720,720,203076.0,2020/21,32742000.0,28.0,1.16,0,0,0,1,0,0,0,2.08,114.76,1.0,2012,36,36,21.8,3.1,1.3,1.6,2.1,1.7,1.7,6.2,32.3,0.491,17.0,0.26,2.8,0.738,5.9,0.0,,1,32.5,0.0,0.0,0.7701082216960736,1.3456,0.8525412327101952,17.304169245938237,28.0,784.0,26.52551775147929,3.315113492658148,,,,Anthony Davis,17.304169245938237,16.743820869941803,32742001.00000005,18696013.362801995,0.5603483759964334,14045987.637198053
721,721,203085.0,2020/21,3929049.0,28.0,0.22,0,0,0,0,0,1,0,1.93,90.72,10.0,2012,15,5,8.7,2.6,1.2,0.1,0.9,2.1,0.2,2.1,26.9,0.418,7.3,0.375,4.8,0.706,1.1,0.0,,1,90.19,0.0,0.0,0.1988508587451652,0.0484,0.0472651924671142,15.183908224344073,28.0,784.0,24.35501624204677,3.232976589832333,,,,Austin Rivers,15.183908224344073,15.785135199950652,3929050.000000002,7167985.422551773,-0.6012269756065791,-3238935.4225517707
722,722,202340.0,2020/21,5635000.0,30.0,-0.95,0,0,0,0,0,1,0,1.9,81.65,19.0,2010,17,5,5.2,1.9,0.8,0.1,1.1,1.7,0.4,1.9,23.0,0.314,6.2,0.27,3.7,0.833,0.4,0.0,,1,9.81,0.0,0.0,-2.99573227355399,0.9025,0.6431688107537038,15.544507882918287,30.0,900.0,22.61772853185596,3.161997638992275,,,,Avery Bradley,15.544507882918287,15.732439992869098,5635001.0,6800046.394673059,-0.1879321099508111,-1165045.3946730588
723,723,1628389.0,2020/21,5115492.0,23.0,0.49,0,1,0,0,0,0,0,2.06,115.67,14.0,2017,64,64,18.7,5.4,1.2,1.0,2.6,2.3,2.2,6.7,33.5,0.57,12.5,0.25,0.1,0.799,5.5,0.0,,1,6.279999999999999,0.0,0.0,0.3987761199573678,0.2400999999999999,0.2151920215265896,15.44778433591001,23.0,529.0,27.257517202375343,3.3413595178545834,,,,Bam Adebayo,15.44778433591001,15.764911600392747,5115493.000000004,7024478.955464762,-0.3171272644827372,-1908985.955464758
724,724,203463.0,2020/21,2893630.0,28.0,-0.58,0,0,0,0,0,1,0,1.9,88.45,7.0,2013,21,1,8.0,0.5,0.1,0.3,0.7,1.8,0.2,1.4,17.5,0.39,6.7,0.368,5.4,0.762,1.0,0.0,,1,3.06,0.0,0.0,-0.867500567704723,0.3364,0.2899794315004644,14.878022672860952,28.0,784.0,24.50138504155125,3.238732766044306,,,,Ben McLemore,14.878022672860952,15.463332344790766,2893631.000000002,5195650.258713271,-0.5853096719298136,-2302019.2587132687
725,725,1627732.0,2020/21,30559200.0,24.0,2.15,0,0,0,0,0,0,1,2.11,108.86,1.0,2016,58,58,14.3,6.9,1.6,0.6,3.0,2.9,1.6,5.6,32.4,0.557,10.1,0.3,0.2,0.613,4.9,0.0,,0,93.88,0.0,0.0,1.1474024528375415,4.6225,1.7267764048513337,17.235176376632843,24.0,576.0,24.45138249365468,3.236770063472216,,,,Ben Simmons,17.235176376632843,16.12599374823315,30559201.000000045,10079293.695213096,1.1091826283996937,20479907.30478695
726,726,201933.0,2020/21,33900241.0,32.0,1.03,0,0,1,0,0,0,0,2.06,113.4,1.0,2009,26,10,10.0,2.4,0.7,0.5,1.2,2.7,1.1,3.6,21.5,0.492,7.3,0.3829999999999999,3.1,0.782,2.1,0.0,,1,67.9,0.0,0.0,0.708035793053696,1.0609,0.7231427805953257,17.338932710968265,32.0,1024.0,26.722594023941937,3.3222477494506983,,,,Blake Griffin,17.338932710968265,16.313286493298,33900241.99999996,12155429.414145393,1.025646217670264,21744812.585854568
727,727,1626246.0,2020/21,3500000.0,32.0,0.19,1,0,0,0,0,0,0,2.21,131.54,61.0,Undrafted,33,3,4.7,0.3,0.1,0.2,0.4,0.9,1.4,2.5,8.2,0.508,3.7,0.125,0.2,0.816,1.2,0.0,,0,37.830000000000005,1.0,0.0,0.173953307123438,0.0361,0.035463664275569,15.068273812173889,32.0,1024.0,26.932290493642636,3.3297833849598764,,,,Boban Marjanovic,15.068273812173889,14.778755201960543,3500001.0000000056,2620184.2611840703,0.2895186102133458,879816.7388159353
728,728,1626171.0,2020/21,3623000.0,26.0,0.31,0,0,1,0,0,0,0,2.08,113.4,22.0,2015,66,7,11.4,1.1,0.8,0.4,0.8,1.7,1.9,5.2,20.8,0.523,9.1,0.471,2.4,0.74,1.1,0.0,,1,84.61999999999999,0.0,0.0,0.2700271372130601,0.0961,0.0917584252395406,15.102813245891529,26.0,676.0,26.21116863905325,3.303627500753924,,,,Bobby Portis,15.102813245891529,15.324207593964921,3623000.999999999,4520836.467935941,-0.22139434807339242,-897835.4679359421
729,729,203992.0,2020/21,18000000.0,28.0,1.08,0,0,0,0,0,1,0,1.98,102.06,27.0,2014,44,27,16.4,3.3,1.1,0.3,1.2,2.3,0.5,3.2,29.7,0.473,12.8,0.4379999999999999,7.6,0.909,1.0,0.0,,0,92.94,0.0,0.0,0.7323678937132266,1.1664,0.7730668037358188,16.705882371415992,28.0,784.0,26.033057851239672,3.2970604819416427,,,,Bogdan Bogdanovic,16.705882371415992,15.855270026036784,18000000.999999985,7688759.584279421,0.8506123453792078,10311241.415720563
730,730,202711.0,2020/21,17850000.0,32.0,1.33,0,0,1,0,0,0,0,2.01,102.51,31.0,2011,11,11,18.1,1.5,0.9,0.0,2.1,2.5,0.5,3.7,35.5,0.467,12.5,0.461,6.9,0.878,3.7,0.0,,0,93.64,0.0,0.0,0.8458682675776092,1.7689,1.018450129416073,16.69751412221233,32.0,1024.0,25.373134328358216,3.2723458529287304,,,,Bojan Bogdanovic,16.69751412221233,16.556031353635184,17850000.999999993,15495052.751751216,0.14148276857714492,2354948.2482487764
731,731,202954.0,2020/21,2250000.0,31.0,-0.9,0,0,0,0,0,1,0,1.9,95.25,61.0,Undrafted,22,0,6.9,3.4,0.8,0.2,1.5,1.8,0.5,1.3,19.5,0.429,5.7,0.125,1.1,0.889,2.0,0.0,,1,5.73,1.0,0.0,-2.302585092994046,0.81,0.5933268452777344,14.626441218624947,31.0,961.0,26.385041551246537,3.3099969355340235,,,,Brad Wanamaker,14.626441218624947,14.687880862513488,2250000.999999997,2392575.2697226424,-0.06143964388854073,-142574.26972264517
732,732,203078.0,2020/21,28751774.0,28.0,0.63,0,0,0,0,0,1,0,1.93,93.89,3.0,2012,60,60,31.3,4.4,1.2,0.4,3.1,2.3,1.2,3.5,35.8,0.485,23.0,0.349,6.2,0.889,7.7,0.0,,1,43.96,0.0,0.0,0.4885800148186709,0.3969,0.3342554957513682,17.174210062432287,28.0,784.0,25.20604579988725,3.2659901398679323,,,,Bradley Beal,17.174210062432287,17.064470607473723,28751775.00000002,25763533.181799456,0.10973945495856441,2988241.818200562
733,733,1627742.0,2020/21,27285000.0,23.0,0.42,0,0,1,0,0,0,0,2.03,86.18,2.0,2016,61,61,23.8,4.9,0.7,0.6,2.5,2.0,0.6,4.3,34.3,0.466,18.0,0.381,6.1,0.878,5.2,0.0,,1,31.24,0.0,0.0,0.3506568716131693,0.1763999999999999,0.1624589276977029,17.121847695252644,23.0,529.0,20.912907374602643,3.087075841043289,,,,Brandon Ingram,17.121847695252644,16.22240556642373,27285001.000000026,11099443.905497216,0.8994421288289125,16185557.09450281
734,734,201572.0,2020/21,12697675.0,33.0,1.63,1,0,0,0,0,0,0,2.13,127.91,10.0,2008,70,70,12.3,0.7,0.6,1.5,0.9,2.1,1.5,3.5,27.2,0.503,9.1,0.3379999999999999,4.0,0.845,2.0,0.0,,1,96.7,0.0,0.0,0.9669838461896731,2.6569,1.2966157939752108,16.356929542557733,33.0,1089.0,28.193259714783228,3.3739378509429963,,,,Brook Lopez,16.356929542557733,16.848571642878902,12697675.999999994,20760685.64388986,-0.49164210032116884,-8063009.643889865
735,735,1628971.0,2020/21,1663861.0,24.0,0.86,0,0,0,0,0,0,1,1.93,91.63,42.0,2018,65,37,8.8,1.6,0.9,0.4,0.8,2.2,1.7,3.7,22.3,0.556,6.5,0.288,0.9,0.735,1.8,0.0,,1,20.25,0.0,0.0,0.6205764877251099,0.7395999999999999,0.5536552017413462,14.324651964231878,24.0,576.0,24.5993181024994,3.2425657145096385,,,,Bruce Brown,14.324651964231878,14.469600306783851,1663862.0000000005,1923390.951430863,-0.14494834255197375,-259528.95143086254
736,736,1627854.0,2020/21,2337145.0,27.0,0.1,0,0,0,0,0,1,0,1.88,92.99,61.0,Undrafted,70,10,10.0,0.6,0.3,0.0,0.6,1.1,0.2,1.4,19.3,0.473,7.6,0.452,4.9,0.77,0.9,0.0,,1,98.9,1.0,0.0,0.0953101798043248,0.01,0.009950330853168,14.664441084825937,27.0,729.0,26.30998189225894,3.307252272441049,,,,Bryn Forbes,14.664441084825937,14.27895686201068,2337146.000000006,1589542.6034271226,0.38548422281525596,747603.3965728835
737,737,1627741.0,2020/21,24931817.0,28.0,0.45,0,0,0,0,0,1,0,1.93,99.79,6.0,2016,71,71,16.6,3.6,0.9,0.4,1.8,2.5,0.4,4.3,34.3,0.406,14.0,0.391,10.2,0.846,1.5,0.0,,0,70.8,0.0,0.0,0.371563556432483,0.2025,0.1844027229977792,17.031655377028628,28.0,784.0,26.789980939085616,3.324675557863052,,,,Buddy Hield,17.031655377028628,16.72746744127317,24931818.00000002,18392755.850367747,0.3041879357554578,6539062.149632271
738,738,203468.0,2020/21,29354152.0,29.0,1.58,0,0,0,0,0,1,0,1.9,86.18,10.0,2013,47,47,23.1,4.7,0.9,0.4,1.4,1.9,0.6,3.3,34.0,0.4579999999999999,18.8,0.402,8.9,0.812,2.8,0.0,,1,90.42,0.0,0.0,0.947789398933526,2.4964000000000004,1.251733867724196,17.19494459337653,29.0,841.0,23.87257617728532,3.213765838187928,,,,CJ McCollum,17.19494459337653,16.69587491000113,29354152.999999974,17820765.028917745,0.49906968337539936,11533387.97108223
739,739,1626166.0,2020/21,1977011.0,26.0,1.59,0,0,0,0,0,1,0,1.85,83.01,14.0,2015,60,1,8.4,3.6,0.6,0.3,1.0,1.6,0.3,2.1,18.0,0.484,6.6,0.44,2.8,0.893,0.9,0.0,,1,93.09,0.0,0.0,0.9516578757114464,2.5281,1.2607594824140442,14.497097171937064,26.0,676.0,24.25420014609204,3.228992484307489,,,,Cameron Payne,14.497097171937064,14.902734558851282,1977011.9999999993,2966028.939911166,-0.40563738691421847,-989016.9399111669
740,740,1627747.0,2020/21,16203704.0,26.0,0.14,0,0,0,0,0,1,0,1.98,92.99,20.0,2016,35,35,20.7,4.9,1.5,0.7,2.2,2.4,0.7,4.0,32.9,0.4429999999999999,17.5,0.318,5.6,0.8220000000000001,4.2,0.0,,1,24.25,0.0,0.0,0.1310282624064041,0.0196,0.0194103935198233,16.60075047775761,26.0,676.0,23.719518416488118,3.20759315086607,,,,Caris LeVert,16.60075047775761,16.074731975738324,16203705.0,9575630.84770353,0.5260185020192871,6628074.1522964705
741,741,2546.0,2020/21,2564753.0,37.0,-1.19,0,0,1,0,0,0,0,2.01,107.95,3.0,2003,69,3,13.4,1.5,0.7,0.6,0.9,2.1,0.5,2.6,24.5,0.421,11.3,0.409,4.7,0.89,2.2,0.0,,1,95.6,0.0,0.0,,1.4161,0.8821546699444728,14.757373125554942,37.0,1369.0,26.719635652582863,3.3221410303891044,,,,Carmelo Anthony,14.757373125554942,17.258905591942796,2564753.9999999986,31293018.888979267,-2.5015324663878538,-28728264.888979267
742,742,1626224.0,2020/21,8840580.0,26.0,-2.2,0,0,1,0,0,0,0,2.01,104.33,31.0,2015,59,26,10.4,2.9,0.9,0.2,1.4,2.0,0.6,2.8,25.6,0.374,9.9,0.306,5.5,0.8,1.6,0.0,,0,6.75,0.0,0.0,,4.840000000000001,1.7647307968401358,15.994863156436,26.0,676.0,25.82361822727161,3.2892827765571124,,,,Cedi Osman,15.994863156436,15.53768184909663,8840581.000000002,5596667.275086022,0.45718130733937024,3243913.72491398
743,743,1628990.0,2020/21,2443440.0,25.0,-0.79,0,0,0,0,1,0,0,1.98,95.25,22.0,2018,18,1,5.2,0.7,0.6,0.3,0.8,1.3,0.3,2.9,15.7,0.4,4.7,0.368,1.1,0.826,1.3,0.0,,1,79.03999999999999,0.0,0.0,-1.5606477482646686,0.6241000000000001,0.4849538161984201,14.70891784970818,25.0,625.0,24.295990205081115,3.230645893254878,,,,Chandler Hutchison,14.70891784970818,14.648667648459679,2443441.0,2300570.3961056336,0.06025020124850222,142870.60389436642
744,744,1629002.0,2020/21,910895.0,24.0,-0.61,0,0,0,1,0,0,0,2.06,102.06,49.0,2018,36,6,6.3,0.8,0.4,0.5,0.8,1.6,0.9,2.3,13.6,0.508,5.0,0.351,1.0,0.721,1.2,0.0,,1,45.37,0.0,0.0,-0.941608539858445,0.3721,0.3163424129449924,13.72218400946187,24.0,576.0,24.050334621547744,3.220887185587273,,,,Chimezie Metu,13.72218400946187,13.890225128314011,910896.0000000001,1077576.5346919,-0.16804111885214112,-166680.5346918999
745,745,1628449.0,2020/21,6500000.0,28.0,1.37,0,0,0,1,0,0,0,2.06,90.72,61.0,Undrafted,60,14,13.6,1.1,0.6,1.9,0.8,2.8,2.0,4.8,24.2,0.514,9.3,0.3829999999999999,3.9,0.7879999999999999,3.2,0.0,,0,59.18,1.0,0.0,0.8628899551470398,1.8769,1.0567133255364038,15.687312888712007,28.0,784.0,21.37807521915355,3.1080816946790826,,,,Chris Boucher,15.687312888712007,15.022227239754326,6500000.999999999,3342492.1511376477,0.6650856489576817,3157508.8488623514
746,746,1629185.0,2020/21,449115.0,25.0,0.51,0,0,0,0,0,1,0,1.8,79.38,61.0,Undrafted,22,1,4.0,3.0,0.3,0.3,0.7,0.9,0.1,1.0,10.6,0.352,4.0,0.31,1.9,0.765,0.8,0.0,,1,76.92,1.0,0.0,0.412109650826833,0.2601,0.2311910828935104,13.015036485250384,25.0,625.0,24.5,3.2386784521643803,,,,Chris Chiozza,13.015036485250384,13.400604308487717,449116.00000000023,660402.1908539583,-0.3855678232373325,-211286.19085395802
747,747,101108.0,2020/21,41358814.0,36.0,1.67,0,0,0,0,0,1,0,1.83,79.38,4.0,2005,70,70,16.4,8.9,1.4,0.3,2.2,2.4,0.4,4.1,31.4,0.499,12.6,0.395,3.7,0.934,2.6,0.0,,1,43.01,0.0,0.0,0.9820784724121582,2.7889,1.3320757395002714,17.537796136883596,36.0,1296.0,23.703305563020688,3.2069370631420777,,,,Chris Paul,17.537796136883596,17.411438479911634,41358814.99999994,36449506.597648144,0.12635765697196177,4909308.402351797
748,748,1626174.0,2020/21,13015874.0,25.0,0.36,0,0,1,0,0,0,0,2.06,97.07,61.0,Undrafted,41,41,21.0,1.7,0.8,1.2,2.0,2.1,1.9,7.8,32.3,0.514,15.6,0.374,5.0,0.631,4.8,0.0,,1,16.009999999999998,1.0,0.0,0.3074846997479606,0.1296,0.1218635877568405,16.381680324270054,25.0,625.0,22.874446224903384,3.1728086913293465,,,,Christian Wood,16.381680324270054,15.355444783430181,13015875.00000001,4664283.469826281,1.0262355408398722,8351591.530173728
749,749,203991.0,2020/21,18000000.0,27.0,2.65,1,0,0,0,0,0,0,2.08,116.12,25.0,2014,63,63,15.2,0.8,0.7,2.0,1.2,2.3,4.7,9.6,30.1,0.594,11.0,0.0,0.0,0.573,3.6,0.0,,0,94.35,0.0,0.0,1.2947271675944,7.0225,2.082250094001875,16.705882371415992,27.0,729.0,26.839866863905325,3.326469053267476,,,,Clint Capela,16.705882371415992,16.53259140185512,18000000.999999985,15136073.130991606,0.17329096956087042,2863927.869008379
750,750,203469.0,2020/21,15415730.0,28.0,0.48,0,0,0,1,0,0,0,2.11,108.86,4.0,2013,48,21,9.4,1.8,0.6,0.4,1.1,2.5,2.5,4.4,20.9,0.5589999999999999,6.8,0.143,0.6,0.7140000000000001,2.5,0.0,,1,23.7,0.0,0.0,0.3920420877760237,0.2304,0.2073393197692424,16.55089903952088,28.0,784.0,24.45138249365468,3.236770063472216,,,,Cody Zeller,16.55089903952088,15.840868474296443,15415730.999999985,7578823.043801591,0.7100305652244359,7836907.956198394
751,751,1629012.0,2020/21,4991880.0,22.0,-2.22,0,0,0,0,0,1,0,1.85,86.18,8.0,2018,60,60,24.3,4.4,1.0,0.2,2.8,2.6,1.0,2.2,35.3,0.475,18.4,0.371,4.4,0.815,6.4,0.0,,1,2.04,0.0,0.0,,4.928400000000001,1.779754362100623,15.423323350606244,22.0,484.0,25.18042366691015,3.2650119431968845,,,,Collin Sexton,15.423323350606244,15.901355236321699,4991881.000000012,8051389.444658512,-0.4780318857154544,-3059508.4446585
752,752,202709.0,2020/21,12600000.0,29.0,-1.22,0,0,0,0,0,1,0,1.9,90.72,29.0,2011,19,11,12.0,5.5,1.2,0.5,1.8,2.2,0.5,2.6,26.4,0.506,9.3,0.368,2.0,0.878,2.2,0.0,,0,68.37,0.0,0.0,,1.4884,0.9116399336587276,16.349207451286784,29.0,841.0,25.130193905817176,3.2630915003169725,,,,Cory Joseph,16.349207451286784,15.734911129646514,12600001.000000015,6816871.018819164,0.6142963216402695,5783129.981180851
753,753,1626156.0,2020/21,28649250.0,25.0,-1.15,0,0,0,0,0,1,0,1.93,87.54,2.0,2015,42,26,19.0,5.8,1.1,0.4,2.7,1.6,0.4,2.3,28.5,0.431,15.5,0.387,7.4,0.765,3.5,0.0,,1,4.87,0.0,0.0,,1.3224999999999998,0.8426441917058565,17.17063785767683,25.0,625.0,23.50130204837714,3.1987262609702647,,,,D'Angelo Russell,17.17063785767683,16.0644898354194,28649251.00000005,9478056.43132442,1.106148022257429,19171194.56867563
754,754,201571.0,2020/21,6666667.0,33.0,-0.84,0,0,0,0,0,1,0,1.8,83.01,9.0,2008,20,6,10.6,3.9,0.4,0.0,1.6,1.2,0.5,1.8,20.8,0.424,7.6,0.386,4.4,0.907,2.7,0.0,,1,66.33,0.0,0.0,-1.83258146374831,0.7055999999999999,0.5339169549893883,15.712630742850136,33.0,1089.0,25.62037037037037,3.2816767261072317,,,,D.J. Augustin,15.712630742850136,16.191360886776955,6666668.000000004,10760158.970264819,-0.47873014392681945,-4093490.970264815
755,755,1627745.0,2020/21,1487284.0,26.0,-0.76,1,0,0,0,0,0,0,2.11,111.13,30.0,2016,17,4,6.9,1.4,0.5,1.0,0.9,2.1,1.2,3.3,20.0,0.657,4.1,0.25,0.2,0.7140000000000001,2.1,0.0,,1,79.75,0.0,0.0,-1.4271163556401458,0.5776,0.4559047048662339,14.212462868140198,26.0,676.0,24.961254239572337,3.2566052049820544,,,,Damian Jones,14.212462868140198,15.049684325579431,1487284.9999999986,3435538.794318469,-0.8372214574392327,-1948253.7943184702
756,756,203081.0,2020/21,31626953.0,30.0,1.49,0,0,0,0,0,1,0,1.88,88.45,6.0,2012,67,67,28.8,7.5,0.9,0.3,3.0,1.5,0.5,3.7,35.8,0.451,19.9,0.391,10.5,0.928,7.2,0.0,,1,99.37,0.0,0.0,0.9122827104766162,2.2201,1.1694124149747136,17.269520289664513,30.0,900.0,25.02546401086465,3.2590754437701266,,,,Damian Lillard,17.269520289664513,17.186653477107377,31626954.000000015,29111780.462381203,0.08286681255713546,2515173.537618812
757,757,1627814.0,2020/21,1762796.0,28.0,0.33,0,0,0,0,0,0,1,1.96,95.25,61.0,Undrafted,57,1,6.5,1.3,0.7,0.1,0.5,1.6,0.4,2.8,18.9,0.467,4.8,0.397,3.4,0.909,0.8,0.0,,1,8.32,1.0,0.0,0.2851789422336624,0.1089,0.1033685329770331,14.382412310110537,28.0,784.0,24.794356518117453,3.250155728392724,,,,Damion Lee,14.382412310110537,14.258577729573478,1762797.0000000016,1557476.9490611367,0.12383458053705887,205320.05093886494
758,758,1628464.0,2020/21,5000000.0,29.0,0.3,0,0,0,1,0,0,0,2.06,111.13,61.0,Undrafted,23,14,10.0,1.8,0.7,0.6,1.1,2.0,1.7,4.2,24.9,0.522,7.7,0.281,2.5,0.6509999999999999,1.9,0.0,,0,44.190000000000005,1.0,0.0,0.262364264467491,0.09,0.0861776962410523,15.424948670398354,29.0,841.0,26.18767084550853,3.3027635928018864,,,,Daniel Theis,15.424948670398354,14.994766181759708,5000000.999999999,3251952.62556637,0.4301824886386463,1748048.3744336292
759,759,201568.0,2020/21,19500000.0,32.0,0.72,0,0,1,0,0,0,0,2.08,107.05,6.0,2008,18,0,12.8,0.8,0.3,0.2,0.8,2.6,0.4,3.4,24.6,0.425,9.7,0.405,4.7,0.942,2.9,0.0,,0,68.67999999999999,0.0,0.0,0.5423242908253617,0.5184,0.4176571488735263,16.785925074816024,32.0,1024.0,24.74343565088757,3.24817966843142,,,,Danilo Gallinari,16.785925074816024,16.514818925828244,19500000.99999998,14869443.98231319,0.27110614898777996,4630557.017686792
