PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POSITION
1629726,2020-21,0,1610612764,WAS,24.0,64,24,1038.0,97,237,0.409,76,198,0.384,84,95,0.884,16,71,87,26,29,7,10,106,354,G
202083,2020-21,0,1610612747,LAL,34.0,58,10,1130.0,89,252,0.353,66,197,0.335,35,41,0.854,20,73,93,54,38,17,26,80,279,G
1627775,2020-21,0,1610612761,TOR,25.0,5,0,33.0,1,1,1.0,0,0,0.0,3,3,1.0,1,2,3,4,2,0,0,6,5,G
203468,2020-21,0,1610612757,POR,29.0,47,47,1600.0,405,884,0.458,169,420,0.402,108,133,0.812,30,155,185,223,44,21,65,87,1087,G
204456,2020-21,0,1610612754,IND,29.0,69,3,1796.0,274,490,0.559,15,48,0.313,33,48,0.688,55,201,256,456,128,23,135,113,596,G
1629667,2020-21,0,1610612766,CHA,23.0,47,18,904.0,133,284,0.468,35,105,0.333,45,64,0.703,45,124,169,53,28,19,45,95,346,F
203926,2020-21,0,1610612754,IND,29.0,66,29,1619.0,354,665,0.532,111,286,0.388,80,98,0.816,60,161,221,85,20,6,53,117,899,F
201580,2020-21,0,1610612739,CLE,33.0,33,1,503.0,112,215,0.521,5,20,0.25,36,55,0.655,54,116,170,33,16,40,45,80,265,C
201580,2020-21,0,1610612743,DEN,33.0,13,1,175.0,32,67,0.478,0,4,0.0,8,12,0.667,23,46,69,6,3,14,15,41,72,C
201580,2020-21,0,0,TOT,33.0,46,2,678.0,144,282,0.511,5,24,0.208,44,67,0.657,77,162,239,39,19,54,60,121,337,C
203585,2020-21,0,1610612765,DET,29.0,16,2,194.0,37,70,0.529,11,24,0.458,6,8,0.75,8,14,22,16,8,1,7,12,91,G
1628035,2020-21,0,1610612747,LAL,28.0,39,0,258.0,48,93,0.516,16,39,0.41,10,18,0.556,22,32,54,6,7,0,5,26,122,F
1629162,2020-21,0,1610612750,MIN,25.0,51,2,938.0,100,242,0.413,33,92,0.359,23,30,0.767,21,87,108,193,51,6,51,44,256,G
203463,2020-21,0,1610612745,HOU,28.0,32,4,537.0,80,224,0.357,55,166,0.331,23,32,0.719,11,55,66,28,20,3,28,51,238,G
203463,2020-21,0,1610612747,LAL,28.0,21,1,368.0,55,141,0.39,42,114,0.368,16,21,0.762,4,30,34,11,3,6,14,37,168,G
203463,2020-21,0,0,TOT,28.0,53,5,905.0,135,365,0.37,97,280,0.346,39,53,0.736,15,85,100,39,23,9,42,88,406,G
1629740,2020-21,0,1610612740,NOP,30.0,22,0,241.0,15,59,0.254,7,37,0.189,6,7,0.857,12,45,57,25,9,1,7,28,43,F
1629740,2020-21,0,1610612742,DAL,30.0,23,4,325.0,31,82,0.378,16,48,0.333,13,18,0.722,17,48,65,19,5,2,5,30,91,F
1629740,2020-21,0,0,TOT,30.0,45,4,566.0,46,141,0.326,23,85,0.271,19,25,0.76,29,93,122,44,14,3,12,58,134,F
1629001,2020-21,0,1610612763,MEM,23.0,52,1,1045.0,172,393,0.438,87,211,0.412,41,51,0.804,30,131,161,132,60,31,66,85,472,G
1629002,2020-21,0,1610612758,SAC,24.0,36,6,488.0,91,179,0.508,13,37,0.351,31,43,0.721,31,81,112,28,14,18,29,59,226,F
203114,2020-21,0,1610612749,MIL,29.0,68,68,2269.0,511,1074,0.476,151,365,0.414,212,236,0.898,54,352,406,370,74,9,178,160,1385,F
203121,2020-21,0,1610612760,OKC,31.0,18,0,197.0,22,48,0.458,17,42,0.405,12,12,1.0,2,22,24,21,13,5,8,13,73,F
201988,2020-21,0,1610612759,SAS,32.0,68,1,1685.0,252,611,0.412,161,429,0.375,71,78,0.91,18,98,116,162,42,3,66,81,736,G
200794,2020-21,0,1610612743,DEN,36.0,56,36,1162.0,191,401,0.476,49,143,0.343,71,98,0.724,76,186,262,98,51,36,51,111,502,F
1629003,2020-21,0,1610612755,PHI,24.0,63,4,1461.0,300,667,0.45,71,203,0.35,146,176,0.83,33,115,148,193,39,18,103,130,817,G
1628378,2020-21,0,1610612762,UTA,24.0,53,53,1771.0,478,1091,0.438,178,461,0.386,267,316,0.845,50,185,235,277,52,15,147,117,1401,G
1629690,2020-21,0,1610612741,CHI,22.0,14,0,56.0,7,19,0.368,1,10,0.1,0,1,0.0,1,4,5,5,2,1,5,5,15,G
1628370,2020-21,0,1610612766,CHA,23.0,42,0,878.0,173,399,0.434,85,212,0.401,59,72,0.819,14,87,101,87,19,4,55,47,490,G
202734,2020-21,0,1610612756,PHX,32.0,27,1,389.0,55,121,0.455,11,35,0.314,12,14,0.857,14,31,45,40,15,5,23,32,133,G
1629630,2020-21,0,1610612763,MEM,21.0,63,63,2053.0,430,957,0.449,73,241,0.303,271,372,0.728,59,193,252,465,57,13,203,87,1204,G
1629752,2020-21,0,1610612762,UTA,24.0,29,0,147.0,14,30,0.467,4,13,0.308,3,7,0.429,9,19,28,9,4,1,4,21,35,F
202693,2020-21,0,1610612747,LAL,31.0,61,27,1200.0,153,378,0.405,65,209,0.311,36,50,0.72,48,218,266,73,22,19,54,105,407,F
1628420,2020-21,0,1610612743,DEN,26.0,47,13,1196.0,186,387,0.481,51,134,0.381,58,73,0.795,11,85,96,150,34,13,34,48,481,G
202694,2020-21,0,1610612746,LAC,31.0,57,29,1502.0,276,584,0.473,140,296,0.473,73,89,0.82,35,199,234,58,34,15,57,117,765,F
1627749,2020-21,0,1610612759,SAS,24.0,67,67,2139.0,441,974,0.453,63,199,0.317,106,134,0.791,58,415,473,363,101,7,117,135,1051,G
1627750,2020-21,0,1610612743,DEN,24.0,48,48,1704.0,378,792,0.477,129,316,0.408,133,153,0.869,37,157,194,231,64,13,108,95,1018,G
203488,2020-21,0,1610612760,OKC,29.0,35,0,645.0,119,267,0.446,68,184,0.37,33,36,0.917,19,113,132,28,8,11,21,54,339,F
1629004,2020-21,0,1610612765,DET,24.0,36,5,634.0,84,223,0.377,57,171,0.333,24,30,0.8,11,63,74,57,27,6,39,33,249,G
1629004,2020-21,0,1610612760,OKC,24.0,30,9,690.0,124,283,0.438,48,143,0.336,14,20,0.7,13,76,89,53,24,6,49,30,310,G
1629004,2020-21,0,0,TOT,24.0,66,14,1324.0,208,506,0.411,105,314,0.334,38,50,0.76,24,139,163,110,51,12,88,63,559,G
1627846,2020-21,0,1610612756,PHX,27.0,24,0,355.0,57,116,0.491,18,43,0.419,28,37,0.757,7,55,62,19,10,9,19,34,160,F
1626204,2020-21,0,1610612739,CLE,28.0,35,27,1091.0,128,272,0.471,41,114,0.36,30,49,0.612,54,181,235,107,61,17,55,72,327,F
203526,2020-21,0,1610612764,WAS,29.0,64,22,1403.0,209,447,0.468,64,164,0.39,75,85,0.882,28,128,156,146,73,6,53,109,557,G
1627777,2020-21,0,1610612762,UTA,28.0,72,10,1154.0,177,405,0.437,124,292,0.425,22,23,0.957,28,148,176,59,25,8,51,116,500,F
203457,2020-21,0,1610612752,NYK,27.0,64,41,1547.0,137,223,0.614,0,3,0.0,50,70,0.714,142,265,407,46,70,141,65,176,324,C
1629669,2020-21,0,1610612750,MIN,21.0,42,0,759.0,142,335,0.424,50,150,0.333,45,55,0.818,19,76,95,62,22,12,28,72,379,G
1628373,2020-21,0,1610612752,NYK,22.0,33,4,322.0,29,79,0.367,23,48,0.479,8,18,0.444,6,25,31,19,18,4,11,45,89,G
1629134,2020-21,0,1610612748,MIA,25.0,56,44,1650.0,319,658,0.485,122,320,0.381,56,60,0.933,21,158,179,148,52,14,80,108,816,G
203994,2020-21,0,1610612757,POR,26.0,37,37,880.0,171,333,0.514,12,30,0.4,70,113,0.619,86,246,332,125,38,39,73,103,424,C
1628021,2020-21,0,1610612745,HOU,28.0,30,9,679.0,106,218,0.486,17,63,0.27,47,68,0.691,40,78,118,31,30,21,17,60,276,G
1626220,2020-21,0,1610612762,UTA,28.0,71,71,2240.0,175,394,0.444,107,278,0.385,39,46,0.848,88,397,485,181,57,32,83,182,496,F
1628400,2020-21,0,1610612738,BOS,26.0,56,15,950.0,89,221,0.403,58,158,0.367,24,32,0.75,31,116,147,37,17,0,21,56,260,F
1626143,2020-21,0,1610612765,DET,25.0,27,2,347.0,63,102,0.618,2,9,0.222,17,24,0.708,23,43,66,13,6,5,21,39,145,C
1629006,2020-21,0,1610612750,MIN,22.0,59,37,1197.0,102,254,0.402,29,108,0.269,83,108,0.769,63,93,156,63,54,28,43,123,316,G
1629644,2020-21,0,1610612748,MIA,22.0,37,9,447.0,36,96,0.375,12,50,0.24,8,15,0.533,21,47,68,19,10,11,15,59,92,F
203506,2020-21,0,1610612754,IND,29.0,9,9,300.0,64,152,0.421,25,69,0.362,27,37,0.73,1,50,51,38,15,2,18,23,180,G
203506,2020-21,0,1610612745,HOU,29.0,20,20,669.0,155,381,0.407,49,153,0.32,65,83,0.783,8,87,95,99,24,10,51,45,424,G
203506,2020-21,0,1610612748,MIA,29.0,4,4,111.0,16,43,0.372,4,17,0.235,12,18,0.667,3,11,14,14,7,2,14,13,48,G
203506,2020-21,0,0,TOT,29.0,33,33,1080.0,235,576,0.408,78,239,0.326,104,138,0.754,12,148,160,151,46,14,83,81,652,G
203482,2020-21,0,1610612748,MIA,30.0,43,38,1157.0,162,376,0.431,77,243,0.317,31,40,0.775,44,217,261,91,40,26,55,123,432,F
203482,2020-21,0,1610612745,HOU,30.0,27,24,840.0,175,321,0.545,49,125,0.392,114,135,0.844,43,185,228,112,39,16,71,84,513,F
203482,2020-21,0,0,TOT,30.0,70,62,1997.0,337,697,0.484,126,368,0.342,145,175,0.829,87,402,489,203,79,42,126,207,945,F
1629671,2020-21,0,1610612762,UTA,23.0,54,0,519.0,35,99,0.354,30,88,0.341,5,6,0.833,23,61,84,28,11,8,16,61,105,G
1626224,2020-21,0,1610612739,CLE,26.0,59,26,1511.0,219,586,0.374,99,324,0.306,76,95,0.8,38,163,201,174,53,9,80,119,613,F
1626162,2020-21,0,1610612744,GSW,25.0,55,50,1688.0,318,724,0.439,90,285,0.316,123,177,0.695,82,247,329,73,57,42,70,121,849,F
203953,2020-21,0,1610612758,SAC,26.0,3,0,27.0,4,7,0.571,0,1,0.0,0,0,0.0,1,5,6,1,0,1,3,4,8,F
203953,2020-21,0,1610612738,BOS,26.0,10,0,138.0,26,48,0.542,2,10,0.2,10,13,0.769,9,27,36,10,1,4,7,9,64,F
203953,2020-21,0,0,TOT,26.0,13,0,165.0,30,55,0.545,2,11,0.182,10,13,0.769,10,32,42,11,1,5,10,13,72,F
1629672,2020-21,0,1610612744,GSW,24.0,40,2,695.0,148,298,0.497,18,54,0.333,67,94,0.713,28,100,128,51,12,7,43,68,381,F
1628394,2020-21,0,1610612764,WAS,25.0,1,0,6.0,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,5,2,0,C
202335,2020-21,0,1610612746,LAC,32.0,38,5,582.0,72,165,0.436,40,112,0.357,13,17,0.765,19,56,75,29,14,8,11,45,197,F
1628383,2020-21,0,1610612745,HOU,24.0,13,6,247.0,29,70,0.414,9,34,0.265,3,4,0.75,14,35,49,14,12,14,4,34,70,C
101108,2020-21,0,1610612756,PHX,36.0,70,70,2200.0,439,879,0.499,102,258,0.395,169,181,0.934,25,287,312,622,99,19,156,166,1149,G
203901,2020-21,0,1610612752,NYK,27.0,63,63,1484.0,269,622,0.432,28,98,0.286,73,107,0.682,64,152,216,203,47,9,103,116,639,G
1627780,2020-21,0,1610612744,GSW,28.0,10,0,40.0,10,13,0.769,2,4,0.5,3,4,0.75,2,9,11,1,6,1,1,8,25,G
203658,2020-21,0,1610612751,BKN,28.0,3,0,28.0,3,7,0.429,0,0,0.0,0,0,0.0,3,4,7,0,0,3,3,9,6,C
203658,2020-21,0,1610612758,SAC,28.0,1,0,4.0,0,1,0.0,0,0,0.0,3,4,0.75,1,0,1,1,0,0,0,1,3,C
203658,2020-21,0,1610612752,NYK,28.0,9,0,52.0,5,7,0.714,0,0,0.0,1,2,0.5,2,9,11,1,1,6,0,4,11,C
203658,2020-21,0,0,TOT,28.0,13,0,83.0,8,15,0.533,0,0,0.0,4,6,0.667,6,13,19,2,1,9,3,14,20,C
1629033,2020-21,0,1610612752,NYK,25.0,17,0,34.0,1,9,0.111,0,8,0.0,0,0,0.0,0,5,5,1,0,0,1,4,2,G
203486,2020-21,0,1610612765,DET,31.0,56,56,1499.0,234,381,0.614,0,7,0.0,113,169,0.669,145,374,519,202,43,50,105,186,581,F
1627751,2020-21,0,1610612759,SAS,25.0,69,51,1845.0,265,430,0.616,0,0,0.0,63,124,0.508,219,328,547,134,47,123,83,172,593,C
1629738,2020-21,0,1610612755,PHI,27.0,10,0,39.0,3,12,0.25,0,1,0.0,2,6,0.333,6,8,14,2,0,3,4,8,8,C
1629673,2020-21,0,1610612744,GSW,22.0,51,7,988.0,205,474,0.432,97,276,0.351,105,119,0.882,15,77,92,99,26,9,51,86,612,G
1629645,2020-21,0,1610612745,HOU,21.0,26,23,836.0,156,367,0.425,50,161,0.311,69,94,0.734,20,79,99,164,19,8,91,61,431,G
1629008,2020-21,0,1610612743,DEN,23.0,61,54,1912.0,443,817,0.542,170,382,0.445,106,134,0.791,91,354,445,70,40,54,77,126,1162,F
203490,2020-21,0,1610612741,CHI,28.0,25,6,540.0,89,202,0.441,38,95,0.4,31,37,0.838,28,110,138,50,12,4,25,37,247,F
203490,2020-21,0,1610612753,ORL,28.0,3,0,66.0,9,25,0.36,1,9,0.111,5,5,1.0,0,14,14,5,4,0,0,4,24,F
203490,2020-21,0,0,TOT,28.0,28,6,607.0,98,227,0.432,39,104,0.375,36,42,0.857,28,124,152,55,16,4,25,41,271,F
1626171,2020-21,0,1610612749,MIL,26.0,66,7,1372.0,313,598,0.523,74,157,0.471,54,73,0.74,124,342,466,71,52,26,56,115,754,F
204001,2020-21,0,1610612742,DAL,25.0,43,43,1327.0,325,683,0.476,97,258,0.376,118,138,0.855,82,299,381,68,20,58,51,115,865,F
203939,2020-21,0,1610612742,DAL,29.0,58,19,966.0,120,194,0.619,5,21,0.238,97,124,0.782,80,154,234,63,36,30,40,135,342,F
1626181,2020-21,0,1610612761,TOR,28.0,42,31,1277.0,282,566,0.498,118,269,0.439,141,163,0.865,19,107,126,77,47,8,77,98,823,G
1626181,2020-21,0,1610612757,POR,28.0,27,27,928.0,156,352,0.443,53,147,0.361,95,108,0.88,23,66,89,52,35,10,42,62,460,G
1626181,2020-21,0,0,TOT,28.0,69,58,2206.0,438,918,0.477,171,416,0.411,236,271,0.871,42,173,215,129,82,18,119,160,1283,G
1627752,2020-21,0,1610612751,BKN,27.0,12,4,218.0,30,74,0.405,13,37,0.351,24,27,0.889,2,32,34,7,8,8,11,21,97,F
1627752,2020-21,0,1610612739,CLE,27.0,29,6,688.0,101,253,0.399,49,118,0.415,41,49,0.837,17,91,108,69,20,15,36,54,292,F
1627752,2020-21,0,0,TOT,27.0,41,10,905.0,131,327,0.401,62,155,0.4,65,76,0.855,19,123,142,76,28,23,47,75,389,F
203944,2020-21,0,1610612752,NYK,26.0,71,71,2667.0,602,1321,0.456,160,389,0.411,348,429,0.811,84,640,724,427,64,18,241,225,1712,F
1629629,2020-21,0,1610612737,ATL,21.0,26,21,750.0,96,263,0.365,33,126,0.262,67,82,0.817,22,82,104,35,33,9,34,68,292,F
200755,2020-21,0,1610612740,NOP,37.0,31,0,577.0,87,214,0.407,51,140,0.364,45,47,0.957,3,49,52,40,9,2,25,37,270,G
200755,2020-21,0,1610612742,DAL,37.0,13,0,147.0,19,53,0.358,15,38,0.395,4,5,0.8,1,11,12,11,2,1,11,13,57,G
200755,2020-21,0,0,TOT,37.0,44,0,723.0,106,267,0.397,66,178,0.371,49,52,0.942,4,60,64,51,11,3,36,50,327,G
1629675,2020-21,0,1610612750,MIN,21.0,70,15,1347.0,304,581,0.523,61,174,0.351,115,166,0.693,82,240,322,72,34,76,69,179,784,C
1629244,2020-21,0,1610612759,SAS,26.0,3,0,6.0,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,F
1629244,2020-21,0,1610612745,HOU,26.0,2,0,34.0,5,16,0.313,3,12,0.25,0,0,0.0,2,3,5,2,0,0,0,2,13,F
1629244,2020-21,0,0,TOT,26.0,5,0,40.0,6,18,0.333,3,12,0.25,0,0,0.0,2,3,5,2,0,0,0,2,15,F
1626196,2020-21,0,1610612742,DAL,27.0,59,56,1790.0,264,618,0.427,88,267,0.33,99,108,0.917,51,144,195,153,61,24,79,130,715,G
203085,2020-21,0,1610612752,NYK,28.0,21,2,442.0,58,135,0.43,28,77,0.364,10,14,0.714,5,42,47,42,12,0,22,32,154,G
203085,2020-21,0,1610612743,DEN,28.0,15,5,403.0,46,110,0.418,27,72,0.375,12,17,0.706,3,32,35,39,18,2,14,32,131,G
203085,2020-21,0,0,TOT,28.0,36,7,845.0,104,245,0.424,55,149,0.369,22,31,0.71,8,74,82,81,30,2,36,64,285,G
203460,2020-21,0,1610612751,BKN,29.0,5,0,63.0,2,14,0.143,1,8,0.125,1,2,0.5,7,8,15,4,3,1,2,4,6,G
1629130,2020-21,0,1610612748,MIA,27.0,72,72,2262.0,315,717,0.439,250,613,0.408,62,75,0.827,7,243,250,127,43,20,81,181,942,F
1629010,2020-21,0,1610612764,WAS,24.0,17,6,305.0,28,95,0.295,11,42,0.262,16,20,0.8,4,34,38,25,12,6,19,31,83,G
1629620,2020-21,0,1610612760,OKC,23.0,9,0,88.0,7,21,0.333,4,14,0.286,3,5,0.6,1,6,7,9,3,0,2,10,21,G
1629011,2020-21,0,1610612752,NYK,23.0,31,29,853.0,115,176,0.653,0,0,0.0,26,53,0.491,113,139,252,17,35,45,26,86,256,C
203922,2020-21,0,1610612758,SAC,27.0,23,2,369.0,42,99,0.424,16,44,0.364,21,23,0.913,11,34,45,20,4,3,11,23,121,F
1629676,2020-21,0,1610612760,OKC,23.0,61,34,1425.0,207,429,0.483,32,109,0.294,87,117,0.744,89,252,341,107,52,37,113,162,533,F
200765,2020-21,0,1610612737,ATL,35.0,27,2,402.0,44,110,0.4,17,45,0.378,1,2,0.5,4,51,55,95,19,2,39,25,106,G
200765,2020-21,0,1610612746,LAC,35.0,18,1,368.0,51,105,0.486,19,44,0.432,15,15,1.0,14,41,55,104,18,2,40,28,136,G
200765,2020-21,0,0,TOT,35.0,45,3,769.0,95,215,0.442,36,89,0.404,16,17,0.941,18,92,110,199,37,4,79,53,242,G
201565,2020-21,0,1610612765,DET,32.0,15,0,342.0,79,184,0.429,13,39,0.333,42,50,0.84,6,23,29,63,18,4,29,17,213,G
201565,2020-21,0,1610612752,NYK,32.0,35,3,937.0,208,427,0.487,37,90,0.411,68,77,0.883,14,87,101,146,31,15,49,39,521,G
201565,2020-21,0,0,TOT,32.0,50,3,1279.0,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,G
203082,2020-21,0,1610612753,ORL,30.0,46,2,1347.0,254,616,0.412,89,264,0.337,120,138,0.87,15,143,158,108,47,21,74,88,717,G
1626179,2020-21,0,1610612766,CHA,27.0,69,69,2383.0,510,1134,0.45,222,571,0.389,165,202,0.817,47,255,302,293,87,26,128,119,1407,G
201937,2020-21,0,1610612750,MIN,30.0,68,51,1772.0,193,498,0.388,66,214,0.308,130,150,0.867,28,195,223,433,98,4,111,139,582,G
1626156,2020-21,0,1610612750,MIN,25.0,42,26,1196.0,281,652,0.431,120,310,0.387,114,149,0.765,16,95,111,244,45,18,112,68,796,G
1627734,2020-21,0,1610612754,IND,25.0,62,62,2231.0,484,904,0.535,52,162,0.321,240,328,0.732,150,592,742,415,76,33,213,203,1260,F
1629677,2020-21,0,1610612759,SAS,21.0,33,4,308.0,47,105,0.448,12,43,0.279,16,29,0.552,16,52,68,15,8,8,20,43,122,F
203960,2020-21,0,1610612754,IND,28.0,29,4,316.0,56,113,0.496,3,15,0.2,19,29,0.655,27,50,77,4,2,14,15,52,134,F
203967,2020-21,0,1610612756,PHX,27.0,50,4,871.0,153,342,0.447,47,135,0.348,84,99,0.848,46,144,190,65,30,4,57,95,437,F
203107,2020-21,0,1610612741,CHI,29.0,58,18,1307.0,169,329,0.514,42,118,0.356,67,79,0.848,30,112,142,271,40,14,96,89,447,G
203471,2020-21,0,1610612747,LAL,27.0,61,61,1956.0,332,760,0.437,71,212,0.335,206,243,0.848,30,181,211,351,70,13,163,159,941,G
203118,2020-21,0,1610612755,PHI,32.0,51,12,852.0,76,211,0.36,53,155,0.342,8,12,0.667,11,109,120,40,24,14,19,72,213,F
1629012,2020-21,0,1610612739,CLE,22.0,60,60,2115.0,525,1105,0.475,98,264,0.371,312,383,0.815,58,129,187,262,62,10,167,157,1460,G
1629013,2020-21,0,1610612751,BKN,24.0,61,12,1403.0,186,456,0.408,129,333,0.387,66,78,0.846,11,101,112,99,31,10,48,93,567,G
202697,2020-21,0,1610612751,BKN,31.0,2,0,11.0,1,4,0.25,0,3,0.0,0,0,0.0,1,0,1,0,1,0,1,0,2,G
1627783,2020-21,0,1610612761,TOR,27.0,56,56,2006.0,437,961,0.455,73,246,0.297,249,301,0.827,95,310,405,250,64,37,130,174,1196,F
1629735,2020-21,0,1610612748,MIA,24.0,11,0,83.0,9,13,0.692,1,1,1.0,11,15,0.733,7,18,25,6,1,5,9,20,30,F
1629735,2020-21,0,1610612758,SAC,24.0,4,0,9.0,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,4,2,F
1629735,2020-21,0,0,TOT,24.0,15,0,92.0,10,16,0.625,1,1,1.0,11,15,0.733,7,20,27,6,1,6,10,24,32,F
1627732,2020-21,0,1610612755,PHI,24.0,58,58,1877.0,325,583,0.557,3,10,0.3,176,287,0.613,93,324,417,401,93,35,173,171,829,G
1629014,2020-21,0,1610612757,POR,22.0,64,0,1104.0,168,401,0.419,120,282,0.426,46,57,0.807,14,126,140,89,18,8,43,96,502,G
1629346,2020-21,0,1610612744,GSW,20.0,15,1,84.0,11,27,0.407,4,10,0.4,2,6,0.333,6,10,16,4,3,5,5,11,28,F
203935,2020-21,0,1610612738,BOS,27.0,48,45,1581.0,203,510,0.398,93,282,0.33,128,162,0.79,36,131,167,273,72,23,96,126,627,G
202397,2020-21,0,1610612764,WAS,32.0,44,1,924.0,129,297,0.434,18,49,0.367,19,33,0.576,22,128,150,172,32,13,41,62,295,G
1628372,2020-21,0,1610612752,NYK,23.0,3,0,28.0,2,10,0.2,0,4,0.0,5,6,0.833,0,2,2,3,3,0,1,4,9,G
1628372,2020-21,0,1610612765,DET,23.0,20,9,392.0,56,135,0.415,19,54,0.352,14,20,0.7,12,41,53,74,20,14,25,33,145,G
1628372,2020-21,0,0,TOT,23.0,23,9,420.0,58,145,0.4,19,58,0.328,19,26,0.731,12,43,55,77,23,14,26,37,154,G
203503,2020-21,0,1610612737,ATL,29.0,47,23,992.0,88,171,0.515,62,109,0.569,11,11,1.0,18,94,112,59,13,11,21,75,249,G
1629034,2020-21,0,1610612745,HOU,24.0,2,0,19.0,2,4,0.5,0,1,0.0,0,2,0.0,2,2,4,0,0,2,3,3,4,F
1629622,2020-21,0,1610612748,MIA,25.0,39,0,507.0,85,187,0.455,50,148,0.338,16,24,0.667,5,36,41,24,11,2,8,43,236,G
1628410,2020-21,0,1610612754,IND,25.0,53,24,861.0,148,282,0.525,35,88,0.398,68,83,0.819,18,76,94,49,33,10,51,88,399,G
1628369,2020-21,0,1610612738,BOS,23.0,64,64,2290.0,605,1318,0.459,187,485,0.386,295,340,0.868,50,422,472,276,75,31,171,122,1692,F
201952,2020-21,0,1610612738,BOS,33.0,34,5,616.0,78,188,0.415,26,56,0.464,51,61,0.836,10,47,57,73,26,7,39,43,233,G
201952,2020-21,0,1610612749,MIL,33.0,21,2,334.0,45,96,0.469,10,26,0.385,38,44,0.864,5,26,31,59,8,5,25,13,138,G
201952,2020-21,0,0,TOT,33.0,55,7,950.0,123,284,0.433,36,82,0.439,89,105,0.848,15,73,88,132,34,12,64,56,371,G
202066,2020-21,0,1610612741,CHI,35.0,56,25,1528.0,158,381,0.415,67,200,0.335,40,50,0.8,29,131,160,124,43,30,58,126,423,G
1628464,2020-21,0,1610612738,BOS,29.0,42,37,1027.0,159,288,0.552,33,95,0.347,46,67,0.687,54,166,220,67,25,43,41,120,397,F
1628464,2020-21,0,1610612741,CHI,29.0,23,14,574.0,93,178,0.522,16,57,0.281,28,43,0.651,39,97,136,41,16,14,25,47,230,F
1628464,2020-21,0,0,TOT,29.0,65,51,1601.0,252,466,0.541,49,152,0.322,74,110,0.673,93,263,356,108,41,57,66,167,627,F
202738,2020-21,0,1610612740,NOP,32.0,3,0,48.0,9,27,0.333,3,12,0.25,2,2,1.0,1,3,4,5,1,0,6,3,23,G
1629017,2020-21,0,1610612745,HOU,25.0,5,2,153.0,32,66,0.485,9,27,0.333,9,9,1.0,7,11,18,25,9,6,6,8,82,G
1629744,2020-21,0,1610612761,TOR,26.0,26,0,192.0,24,62,0.387,17,41,0.415,6,7,0.857,3,18,21,9,2,0,6,10,71,G
1629744,2020-21,0,1610612762,UTA,26.0,19,0,134.0,26,65,0.4,10,39,0.256,6,7,0.857,4,19,23,10,2,0,8,8,68,G
1629744,2020-21,0,0,TOT,26.0,45,0,327.0,50,127,0.394,27,80,0.338,12,14,0.857,7,37,44,19,4,0,14,18,139,G
202684,2020-21,0,1610612738,BOS,30.0,54,43,1287.0,169,326,0.518,0,3,0.0,71,120,0.592,169,270,439,67,24,33,62,119,409,C
1629680,2020-21,0,1610612755,PHI,24.0,65,8,1298.0,102,243,0.42,43,143,0.301,8,18,0.444,30,94,124,63,105,71,32,127,255,G
201229,2020-21,0,1610612755,PHI,36.0,11,0,99.0,4,17,0.235,4,14,0.286,5,6,0.833,3,7,10,2,3,2,3,7,17,F
1626157,2020-21,0,1610612750,MIN,25.0,50,50,1689.0,425,875,0.486,122,315,0.387,267,311,0.859,133,396,529,225,39,57,160,186,1239,C
1629018,2020-21,0,1610612757,POR,22.0,41,23,1262.0,217,524,0.414,121,305,0.397,58,75,0.773,21,70,91,58,37,6,31,63,613,G
1629018,2020-21,0,1610612761,TOR,22.0,17,15,540.0,103,261,0.395,44,124,0.355,25,31,0.806,6,55,61,22,19,4,12,29,275,G
1629018,2020-21,0,0,TOT,22.0,58,38,1802.0,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,G
200782,2020-21,0,1610612745,HOU,36.0,32,32,959.0,48,131,0.366,27,86,0.314,18,23,0.783,33,115,148,45,29,18,33,91,141,F
200782,2020-21,0,1610612749,MIL,36.0,20,1,397.0,18,46,0.391,13,33,0.394,3,5,0.6,18,38,56,16,10,2,7,34,52,F
200782,2020-21,0,0,TOT,36.0,52,33,1356.0,66,177,0.373,40,119,0.336,21,28,0.75,51,153,204,61,39,20,40,125,193,F
1629730,2020-21,0,1610612755,PHI,23.0,14,0,68.0,9,18,0.5,2,7,0.286,14,19,0.737,1,10,11,6,2,0,4,8,34,G
1626167,2020-21,0,1610612754,IND,25.0,47,47,1455.0,206,432,0.477,69,206,0.335,111,142,0.782,63,243,306,48,40,159,67,165,592,C
202685,2020-21,0,1610612763,MEM,29.0,62,61,1755.0,440,743,0.592,21,57,0.368,157,203,0.773,253,523,776,112,35,57,100,179,1058,C
1627756,2020-21,0,1610612741,CHI,27.0,62,3,1036.0,155,416,0.373,80,242,0.331,16,17,0.941,24,173,197,105,30,7,42,70,406,G
1627832,2020-21,0,1610612761,TOR,27.0,52,52,1899.0,338,870,0.389,174,476,0.366,169,191,0.885,32,188,220,328,87,37,95,119,1019,G
