,GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT
30,0022000165,1610612765,Detroit,Pistons,1630240,Saben,Lee,7200.0,10520.0,0.0,-6.0,0.091
31,0022000165,1610612765,Detroit,Pistons,1630240,Saben,Lee,20750.0,25290.0,4.0,0.0,0.188
0,0022000173,1610612757,Portland,Trail Blazers,2546,Carmelo,Anthony,3500.0,9670.0,0.0,-20.0,0.136
1,0022000173,1610612757,Portland,Trail Blazers,2546,Carmelo,Anthony,14313.0,14400.0,0.0,3.0,0.0
2,0022000173,1610612757,Portland,Trail Blazers,2546,Carmelo,Anthony,18130.0,24100.0,6.0,17.0,0.091
3,0022000173,1610612757,Portland,Trail Blazers,202683,Enes,Kanter,5660.0,10730.0,0.0,-4.0,0.118
4,0022000173,1610612757,Portland,Trail Blazers,202683,Enes,Kanter,13310.0,14313.0,0.0,0.0,0.167
5,0022000173,1610612757,Portland,Trail Blazers,202683,Enes,Kanter,16190.0,20660.0,4.0,6.0,0.167
6,0022000173,1610612757,Portland,Trail Blazers,203081,Damian,Lillard,0.0,7200.0,13.0,-10.0,0.321
7,0022000173,1610612757,Portland,Trail Blazers,203081,Damian,Lillard,9670.0,21600.0,19.0,13.0,0.283
8,0022000173,1610612757,Portland,Trail Blazers,203081,Damian,Lillard,22750.0,28800.0,8.0,6.0,0.28
9,0022000173,1610612757,Portland,Trail Blazers,203468,CJ,McCollum,0.0,4870.0,2.0,-7.0,0.278
10,0022000173,1610612757,Portland,Trail Blazers,203468,CJ,McCollum,7200.0,20660.0,21.0,4.0,0.275
11,0022000173,1610612757,Portland,Trail Blazers,203468,CJ,McCollum,21600.0,28800.0,5.0,11.0,0.207
12,0022000173,1610612757,Portland,Trail Blazers,203496,Robert,Covington,0.0,5660.0,3.0,-7.0,0.13
13,0022000173,1610612757,Portland,Trail Blazers,203496,Robert,Covington,9670.0,18130.0,6.0,2.0,0.212
14,0022000173,1610612757,Portland,Trail Blazers,203496,Robert,Covington,24100.0,28800.0,3.0,5.0,0.19
15,0022000173,1610612757,Portland,Trail Blazers,203918,Rodney,Hood,5660.0,9670.0,0.0,-11.0,0.154
16,0022000173,1610612757,Portland,Trail Blazers,203918,Rodney,Hood,20660.0,22750.0,0.0,6.0,0.0
17,0022000173,1610612757,Portland,Trail Blazers,203994,Jusuf,Nurkic,0.0,5660.0,6.0,-7.0,0.217
18,0022000173,1610612757,Portland,Trail Blazers,203994,Jusuf,Nurkic,10730.0,13310.0,0.0,5.0,0.111
19,0022000173,1610612757,Portland,Trail Blazers,203994,Jusuf,Nurkic,14400.0,16190.0,0.0,-9.0,0.2
20,0022000173,1610612757,Portland,Trail Blazers,203994,Jusuf,Nurkic,20660.0,28800.0,12.0,12.0,0.25
21,0022000173,1610612757,Portland,Trail Blazers,1627884,Derrick,Jones Jr.,0.0,3500.0,3.0,2.0,0.071
22,0022000173,1610612757,Portland,Trail Blazers,1627884,Derrick,Jones Jr.,10730.0,14313.0,4.0,5.0,0.2
23,0022000173,1610612757,Portland,Trail Blazers,1627884,Derrick,Jones Jr.,14400.0,16190.0,0.0,-9.0,0.0
24,0022000173,1610612757,Portland,Trail Blazers,1627884,Derrick,Jones Jr.,24320.0,28800.0,1.0,5.0,0.1
25,0022000173,1610612757,Portland,Trail Blazers,1629018,Gary,Trent Jr.,4870.0,10730.0,9.0,-4.0,0.182
26,0022000173,1610612757,Portland,Trail Blazers,1629018,Gary,Trent Jr.,14313.0,14400.0,0.0,3.0,0.0
27,0022000173,1610612757,Portland,Trail Blazers,1629018,Gary,Trent Jr.,16190.0,24320.0,7.0,13.0,0.133
0,0022000173,1610612758,Sacramento,Kings,202355,Hassan,Whiteside,5660.0,9090.0,5.0,6.0,0.333
1,0022000173,1610612758,Sacramento,Kings,202355,Hassan,Whiteside,13680.0,14313.0,0.0,-1.0,0.0
2,0022000173,1610612758,Sacramento,Kings,202355,Hassan,Whiteside,18910.0,20660.0,2.0,-6.0,0.333
3,0022000173,1610612758,Sacramento,Kings,202709,Cory,Joseph,5660.0,10730.0,3.0,4.0,0.15
4,0022000173,1610612758,Sacramento,Kings,202709,Cory,Joseph,14313.0,14400.0,0.0,-3.0,0.0
5,0022000173,1610612758,Sacramento,Kings,202709,Cory,Joseph,18910.0,24100.0,0.0,-13.0,0.13
6,0022000173,1610612758,Sacramento,Kings,203084,Harrison,Barnes,0.0,5660.0,4.0,7.0,0.19
7,0022000173,1610612758,Sacramento,Kings,203084,Harrison,Barnes,10730.0,21600.0,6.0,-6.0,0.2
8,0022000173,1610612758,Sacramento,Kings,203084,Harrison,Barnes,24210.0,28800.0,1.0,-4.0,0.176
9,0022000173,1610612758,Sacramento,Kings,203922,Glenn,Robinson III,4870.0,9090.0,0.0,6.0,0.0
10,0022000173,1610612758,Sacramento,Kings,203922,Glenn,Robinson III,14313.0,14400.0,0.0,-3.0,0.0
11,0022000173,1610612758,Sacramento,Kings,203922,Glenn,Robinson III,20660.0,25190.0,3.0,-7.0,0.167
12,0022000173,1610612758,Sacramento,Kings,1626158,Richaun,Holmes,0.0,5660.0,6.0,7.0,0.143
13,0022000173,1610612758,Sacramento,Kings,1626158,Richaun,Holmes,9090.0,13680.0,2.0,-6.0,0.067
14,0022000173,1610612758,Sacramento,Kings,1626158,Richaun,Holmes,14400.0,18910.0,4.0,9.0,0.118
15,0022000173,1610612758,Sacramento,Kings,1626158,Richaun,Holmes,22750.0,28800.0,5.0,-6.0,0.136
16,0022000173,1610612758,Sacramento,Kings,1627741,Buddy,Hield,0.0,4870.0,6.0,7.0,0.222
17,0022000173,1610612758,Sacramento,Kings,1627741,Buddy,Hield,7200.0,12090.0,6.0,-2.0,0.222
18,0022000173,1610612758,Sacramento,Kings,1627741,Buddy,Hield,12830.0,14313.0,0.0,0.0,0.0
19,0022000173,1610612758,Sacramento,Kings,1627741,Buddy,Hield,14400.0,18910.0,11.0,9.0,0.294
20,0022000173,1610612758,Sacramento,Kings,1627741,Buddy,Hield,21600.0,28800.0,3.0,-11.0,0.308
21,0022000173,1610612758,Sacramento,Kings,1628368,De'Aaron,Fox,0.0,7200.0,15.0,10.0,0.321
22,0022000173,1610612758,Sacramento,Kings,1628368,De'Aaron,Fox,10730.0,20660.0,8.0,-5.0,0.275
23,0022000173,1610612758,Sacramento,Kings,1628368,De'Aaron,Fox,24100.0,28800.0,6.0,-5.0,0.235
24,0022000173,1610612758,Sacramento,Kings,1628963,Marvin,Bagley III,0.0,3230.0,3.0,1.0,0.167
25,0022000173,1610612758,Sacramento,Kings,1628963,Marvin,Bagley III,9090.0,12830.0,4.0,-7.0,0.25
26,0022000173,1610612758,Sacramento,Kings,1628963,Marvin,Bagley III,14400.0,18910.0,4.0,9.0,0.118
27,0022000173,1610612758,Sacramento,Kings,1629002,Chimezie,Metu,20660.0,22750.0,2.0,-6.0,0.182
28,0022000173,1610612758,Sacramento,Kings,1630169,Tyrese,Haliburton,3230.0,10730.0,6.0,10.0,0.172
29,0022000173,1610612758,Sacramento,Kings,1630169,Tyrese,Haliburton,12090.0,14400.0,5.0,-5.0,0.3
30,0022000173,1610612758,Sacramento,Kings,1630169,Tyrese,Haliburton,18910.0,24210.0,4.0,-14.0,0.174
31,0022000173,1610612758,Sacramento,Kings,1630169,Tyrese,Haliburton,25190.0,28800.0,2.0,-5.0,0.143
0,0022000169,1610612763,Memphis,Grizzlies,202685,Jonas,Valanciunas,0.0,3970.0,6.0,-5.0,0.375
