,GAME_ID
9126,0021700877
9127,0021700877
9128,0021700873
9129,0021700873
9130,0021700882
9131,0021700882
9132,0021700874
9133,0021700874
9134,0021700880
9135,0021700880
9136,0021700875
9137,0021700875
9138,0021700876
9139,0021700876
9140,0021700878
9141,0021700878
9142,0021700879
9143,0021700879
9144,0021700884
9145,0021700884
9146,0021700887
9147,0021700887
9148,0021700886
9149,0021700886
9150,0021700889
9151,0021700889
9152,0021700885
9153,0021700885
9154,0021700890
9155,0021700890
9156,0021700891
9157,0021700891
9158,0021700888
9159,0021700888
9160,0021700894
9161,0021700894
9162,0021700893
9163,0021700893
9164,0021700896
9165,0021700896
9166,0021700892
9167,0021700892
9168,0021700895
9169,0021700895
9170,0021700900
9171,0021700900
9172,0021700899
9173,0021700899
9174,0021700898
9175,0021700898
9176,0021700905
9177,0021700905
9178,0021700897
9179,0021700897
9180,0021700904
9181,0021700904
9182,0021700906
9183,0021700906
9184,0021700901
9185,0021700901
9186,0021700903
9187,0021700903
9188,0021700902
9189,0021700902
9190,0021700908
9191,0021700908
9192,0021700909
9193,0021700909
9194,0021700911
9195,0021700911
9196,0021700910
9197,0021700910
9198,0021700912
9199,0021700912
9200,0021700907
9201,0021700907
9202,0021700920
9203,0021700920
9204,0021700916
9205,0021700916
9206,0021700921
9207,0021700921
9208,0021700914
9209,0021700914
9210,0021700913
9211,0021700913
9212,0021700915
9213,0021700915
9214,0021700919
9215,0021700919
9216,0021700917
9217,0021700917
9218,0021700918
9219,0021700918
9220,0021700923
9221,0021700923
9222,0021700922
9223,0021700922
9224,0021700925
9225,0021700925
9226,0021700924
9227,0021700924
9228,0021700927
9229,0021700927
9230,0021700930
9231,0021700930
9232,0021700933
9233,0021700933
9234,0021700935
9235,0021700935
9236,0021700926
9237,0021700926
9238,0021700932
9239,0021700932
9240,0021700934
9241,0021700934
9242,0021700928
9243,0021700928
9244,0021700929
9245,0021700929
9246,0021700931
9247,0021700931
9248,0021700940
9249,0021700940
9250,0021700936
9251,0021700936
9252,0021700939
9253,0021700939
9254,0021700937
9255,0021700937
9256,0021700938
9257,0021700938
9258,0021700941
9259,0021700941
9260,0021700942
9261,0021700942
9262,0021700948
9263,0021700948
9264,0021700947
9265,0021700947
9266,0021700943
9267,0021700943
9268,0021700946
9269,0021700946
9270,0021700949
9271,0021700949
9272,0021700945
9273,0021700945
9274,0021700944
9275,0021700944
9276,0021700954
9277,0021700954
9278,0021700956
9279,0021700956
9280,0021700953
9281,0021700953
9282,0021700950
9283,0021700950
9284,0021700952
9285,0021700952
9286,0021700955
9287,0021700955
9288,0021700951
9289,0021700951
9290,0021700963
9291,0021700963
9292,0021700964
9293,0021700964
9294,0021700962
9295,0021700962
9296,0021700961
9297,0021700961
9298,0021700959
9299,0021700959
9300,0021700957
9301,0021700957
9302,0021700958
9303,0021700958
9304,0021700960
9305,0021700960
9306,0021700971
9307,0021700971
9308,0021700967
9309,0021700967
9310,0021700966
9311,0021700966
9312,0021700968
9313,0021700968
9314,0021700965
9315,0021700965
9316,0021700969
9317,0021700969
9318,0021700970
9319,0021700970
9320,0021700976
9321,0021700976
9322,0021700973
9323,0021700973
9324,0021700974
9325,0021700974
9326,0021700972
9327,0021700972
9328,0021700975
9329,0021700975
9330,0021700986
9331,0021700986
9332,0021700984
9333,0021700984
9334,0021700977
9335,0021700977
9336,0021700981
9337,0021700981
9338,0021700978
9339,0021700978
9340,0021700985
9341,0021700985
9342,0021700983
9343,0021700983
9344,0021700979
9345,0021700979
9346,0021700980
9347,0021700980
9348,0021700982
9349,0021700982
9350,0021700991
9351,0021700991
9352,0021700988
9353,0021700988
9354,0021700989
9355,0021700989
9356,0021700987
9357,0021700987
9358,0021700990
9359,0021700990
9360,0021701000
9361,0021701000
9362,0021700992
9363,0021700992
9364,0021700999
9365,0021700999
9366,0021700998
9367,0021700998
9368,0021700993
9369,0021700993
9370,0021700997
9371,0021700997
9372,0021700996
9373,0021700996
9374,0021700994
9375,0021700994
9376,0021700995
9377,0021700995
9378,0021701001
9379,0021701001
9380,0021701004
9381,0021701004
9382,0021701002
9383,0021701002
9384,0021701003
9385,0021701003
9386,0021701005
9387,0021701005
9388,0021701012
9389,0021701012
9390,0021701015
9391,0021701015
9392,0021701010
9393,0021701010
9394,0021701009
9395,0021701009
9396,0021701014
9397,0021701014
9398,0021701008
9399,0021701008
9400,0021701013
9401,0021701013
9402,0021701007
9403,0021701007
9404,0021701006
9405,0021701006
9406,0021701011
9407,0021701011
9408,0021701019
9409,0021701019
9410,0021701017
9411,0021701017
9412,0021701016
9413,0021701016
9414,0021701018
9415,0021701018
9416,0021701025
9417,0021701025
9418,0021701022
9419,0021701022
9420,0021701023
9421,0021701023
9422,0021701028
9423,0021701028
9424,0021701027
9425,0021701027
9426,0021701020
9427,0021701020
9428,0021701021
9429,0021701021
9430,0021701026
9431,0021701026
9432,0021701024
9433,0021701024
9434,0021701030
9435,0021701030
9436,0021701033
9437,0021701033
9438,0021701034
9439,0021701034
9440,0021701029
9441,0021701029
9442,0021701031
9443,0021701031
9444,0021701032
9445,0021701032
9446,0021701042
9447,0021701042
9448,0021701039
9449,0021701039
9450,0021701038
9451,0021701038
9452,0021701044
9453,0021701044
9454,0021701037
9455,0021701037
9456,0021701045
9457,0021701045
9458,0021701041
9459,0021701041
9460,0021701043
9461,0021701043
9462,0021701035
9463,0021701035
9464,0021701040
9465,0021701040
9466,0021701036
9467,0021701036
9468,0021701049
9469,0021701049
9470,0021701048
9471,0021701048
9472,0021701046
9473,0021701046
9474,0021701047
9475,0021701047
9476,0021701052
9477,0021701052
9478,0021701056
9479,0021701056
9480,0021701055
9481,0021701055
9482,0021701053
9483,0021701053
9484,0021701050
9485,0021701050
9486,0021701054
9487,0021701054
9488,0021701051
9489,0021701051
9490,0021701057
9491,0021701057
9492,0021701063
9493,0021701063
9494,0021701059
9495,0021701059
9496,0021701058
9497,0021701058
9498,0021701064
9499,0021701064
9500,0021701062
9501,0021701062
9502,0021701060
9503,0021701060
9504,0021701061
9505,0021701061
9506,0021701066
9507,0021701066
9508,0021701071
9509,0021701071
9510,0021701069
9511,0021701069
9512,0021701067
9513,0021701067
9514,0021701065
9515,0021701065
9516,0021701068
9517,0021701068
9518,0021701070
9519,0021701070
9520,0021700809
9521,0021700809
9522,0021701073
9523,0021701073
9524,0021701074
9525,0021701074
9526,0021701076
9527,0021701076
9528,0021701077
9529,0021701077
9530,0021701072
9531,0021701072
9532,0021701075
9533,0021701075
9534,0021701087
9535,0021701087
9536,0021701085
9537,0021701085
9538,0021701083
9539,0021701083
9540,0021701081
9541,0021701081
9542,0021701080
9543,0021701080
9544,0021701086
9545,0021701086
9546,0021701078
9547,0021701078
9548,0021701079
9549,0021701079
9550,0021701082
9551,0021701082
9552,0021701084
9553,0021701084
9554,0021701088
9555,0021701088
9556,0021701090
9557,0021701090
9558,0021701091
9559,0021701091
9560,0021701089
9561,0021701089
9562,0021701093
9563,0021701093
9564,0021701092
9565,0021701092
9566,0021701102
9567,0021701102
9568,0021701094
9569,0021701094
9570,0021701101
9571,0021701101
9572,0021701095
9573,0021701095
9574,0021701096
9575,0021701096
9576,0021701099
9577,0021701099
9578,0021701097
9579,0021701097
9580,0021701098
9581,0021701098
9582,0021701100
9583,0021701100
9584,0021701105
9585,0021701105
9586,0021701107
9587,0021701107
9588,0021701104
9589,0021701104
9590,0021701106
9591,0021701106
9592,0021701103
9593,0021701103
9594,0021701114
9595,0021701114
9596,0021701115
9597,0021701115
9598,0021701111
9599,0021701111
9600,0021701110
9601,0021701110
9602,0021701113
9603,0021701113
9604,0021701109
9605,0021701109
9606,0021701108
9607,0021701108
9608,0021701112
9609,0021701112
9610,0021701118
9611,0021701118
9612,0021701123
9613,0021701123
9614,0021701122
9615,0021701122
9616,0021701117
9617,0021701117
9618,0021701121
9619,0021701121
9620,0021701120
9621,0021701120
9622,0021701116
9623,0021701116
9624,0021701119
9625,0021701119
9626,0021701128
9627,0021701128
9628,0021701126
9629,0021701126
9630,0021701125
9631,0021701125
9632,0021701124
9633,0021701124
9634,0021701127
9635,0021701127
9636,0021701136
9637,0021701136
9638,0021701129
9639,0021701129
9640,0021701132
9641,0021701132
9642,0021701131
9643,0021701131
9644,0021701137
9645,0021701137
9646,0021701135
9647,0021701135
9648,0021701130
9649,0021701130
9650,0021701134
9651,0021701134
9652,0021701133
9653,0021701133
9654,0021701139
9655,0021701139
9656,0021701140
9657,0021701140
9658,0021701141
9659,0021701141
9660,0021701142
9661,0021701142
9662,0021701138
9663,0021701138
9664,0021701153
9665,0021701153
9666,0021701145
9667,0021701145
9668,0021701155
9669,0021701155
9670,0021701144
9671,0021701144
9672,0021701148
9673,0021701148
9674,0021701146
9675,0021701146
9676,0021701149
9677,0021701149
9678,0021701154
9679,0021701154
9680,0021701147
9681,0021701147
9682,0021701152
9683,0021701152
9684,0021701151
9685,0021701151
9686,0021701143
9687,0021701143
9688,0021701150
9689,0021701150
9690,0021701157
9691,0021701157
9692,0021701160
9693,0021701160
9694,0021701159
9695,0021701159
9696,0021701167
9697,0021701167
9698,0021701168
9699,0021701168
9700,0021701161
9701,0021701161
9702,0021701156
9703,0021701156
9704,0021701158
9705,0021701158
9706,0021701162
9707,0021701162
9708,0021701166
9709,0021701166
9710,0021701164
9711,0021701164
9712,0021701165
9713,0021701165
9714,0021701163
9715,0021701163
9716,0021701174
9717,0021701174
9718,0021701170
9719,0021701170
9720,0021701169
9721,0021701169
9722,0021701172
9723,0021701172
9724,0021701171
9725,0021701171
9726,0021701173
9727,0021701173
9728,0021701177
9729,0021701177
9730,0021701176
9731,0021701176
9732,0021701178
9733,0021701178
9734,0021701179
9735,0021701179
9736,0021701175
9737,0021701175
9738,0021701180
9739,0021701180
9740,0021701183
9741,0021701183
9742,0021701190
9743,0021701190
9744,0021701186
9745,0021701186
9746,0021701189
9747,0021701189
9748,0021701185
9749,0021701185
9750,0021701182
9751,0021701182
9752,0021701181
9753,0021701181
9754,0021701184
9755,0021701184
9756,0021701187
9757,0021701187
9758,0021701188
9759,0021701188
9760,0021701195
9761,0021701195
9762,0021701196
9763,0021701196
9764,0021701193
9765,0021701193
9766,0021701192
9767,0021701192
9768,0021701191
9769,0021701191
9770,0021701194
9771,0021701194
9772,0021701198
9773,0021701198
9774,0021701201
9775,0021701201
9776,0021701203
9777,0021701203
9778,0021701202
9779,0021701202
9780,0021701197
9781,0021701197
9782,0021701200
9783,0021701200
9784,0021701199
9785,0021701199
9786,0021701210
9787,0021701210
9788,0021701207
9789,0021701207
9790,0021701205
9791,0021701205
9792,0021701212
9793,0021701212
9794,0021701206
9795,0021701206
9796,0021701204
9797,0021701204
9798,0021701208
9799,0021701208
9800,0021701211
9801,0021701211
9802,0021701209
9803,0021701209
9804,0021701218
9805,0021701218
9806,0021701217
9807,0021701217
9808,0021701213
9809,0021701213
9810,0021701214
9811,0021701214
9812,0021701216
9813,0021701216
9814,0021701215
9815,0021701215
9816,0021701223
9817,0021701223
9818,0021701224
9819,0021701224
9820,0021701219
9821,0021701219
9822,0021701228
9823,0021701228
9824,0021701222
9825,0021701222
9826,0021701220
9827,0021701220
9828,0021701221
9829,0021701221
9830,0021701229
9831,0021701229
9832,0021701230
9833,0021701230
9834,0021701225
9835,0021701225
9836,0021701227
9837,0021701227
9838,0021701226
9839,0021701226
