,id,season,salary,PLAYER_AGE_y,RAPM,POSITION_Center,POSITION_Center-Forward,POSITION_Forward,POSITION_Forward-Center,POSITION_Forward-Guard,POSITION_Guard,POSITION_Guard-Forward,HEIGHT_METER,WEIGHT_KG,DRAFT_NUMBER,DRAFT_YEAR,GP,GS,PTS,AST,STL,BLK,TOV,PF,OREB,DREB,MIN,FG_PCT,FGA,FG3_PCT,FG3A,FT_PCT,FTA,ROOKIE,ROOKIE_AGE,FROM_US,coef_perc_rank,Undrafted,Undrafted_Rookie,log_rapm,RAPM_2,log_rapm_2,log_salary,PLAYER_AGE,PLAYER_AGE_2,BMI,log_BMI,next_season_salary,season_merge,log_next_season_salary,DISPLAY_FIRST_LAST
777,1628493.0,2017/18,77250.0,,0.03,0,0,0,1,0,0,0,2.08,104.33,61.0,Undrafted,4,0,2.0,0.0,0.3,0.0,0.0,1.3,0.8,1.8,5.0,0.5710000000000001,1.8,0.0,0.0,0.0,0.3,,,0,48.7,1.0,,0.0295588022415444,0.0009,0.000899595242836093,11.254815139660025,,,24.1147374260355,3.22345482228116,,,,Mangok Mathiang
778,1938.0,2017/18,2500000.0,,0.31,0,0,0,0,0,1,0,1.98,92.99,57.0,1999,65,0,8.9,2.5,0.7,0.2,1.6,1.9,0.3,1.9,20.0,0.434,7.1,0.3329999999999999,3.0,0.84,2.0,,,0,81.01,0.0,,0.27002713721306015,0.0961,0.09175842523954066,14.731801689838349,,,23.719518416488114,3.20759315086607,,,,Manu Ginobili
779,202705.0,2017/18,86118.0,,0.25,0,0,0,0,0,1,0,1.96,90.72,25.0,2011,7,1,20.1,3.6,1.6,0.4,2.3,0.9,1.1,1.9,27.5,0.5,14.6,0.594,4.6,0.87,3.3,,,1,72.08,0.0,,0.22314355131420976,0.0625,0.06062462181643484,11.363485339706285,,,23.61516034985423,3.20336252750356,,,,MarShon Brooks
780,201188.0,2017/18,22642350.0,33.0,-0.85,1,0,0,0,0,0,0,2.11,115.67,48.0,2007,73,73,17.2,4.2,0.7,1.4,2.7,2.5,1.1,7.0,33.0,0.42,14.2,0.341,4.4,0.8340000000000001,4.6,0.0,,0,92.86,0.0,0.0,-1.897119984885881,0.7224999999999999,0.5437767239056766,16.935332648664154,33.0,1089.0,25.98099773140765,3.2951328305038445,,,,Marc Gasol
781,101162.0,2017/18,12782609.0,,0.03,1,0,0,0,0,0,0,2.11,108.86,57.0,2005,82,82,8.4,1.8,0.5,0.7,1.2,2.1,2.2,5.4,25.3,0.518,6.8,0.0,0.0,0.675,2.0,,,0,93.99,0.0,,0.0295588022415444,0.0009,0.000899595242836093,16.363596211414617,,,24.45138249365468,3.236770063472216,,,,Marcin Gortat
782,201158.0,2017/18,7082277.0,,-0.39,0,0,0,0,0,1,0,1.96,99.79,18.0,2007,28,1,13.6,1.6,0.7,0.3,1.4,1.8,0.2,1.6,26.3,0.495,10.0,0.385,5.3,0.87,1.9,,,0,41.8,0.0,,-0.4942963218147801,0.1521,0.14158636406187083,15.773106165331447,,,25.976155768429823,3.2949533561366193,,,,Marco Belinelli
783,1627875.0,2017/18,1312611.0,,-0.09,0,0,0,0,0,1,0,1.96,102.51,61.0,Undrafted,42,0,1.4,0.2,0.1,0.0,0.1,0.8,0.2,0.2,5.3,0.4379999999999999,1.1,0.267,0.4,0.619,0.5,,,1,62.99,1.0,,-0.09431067947124132,0.0081,0.008067371077758796,14.087529603140567,,,26.68419408579759,3.3208616397120707,,,,Marcus Georges-Hunt
784,1627779.0,2017/18,77250.0,,0.15,0,0,0,0,0,1,0,1.83,74.39,55.0,2016,5,0,2.4,0.6,0.0,0.0,0.0,0.0,0.0,0.8,5.6,0.286,2.8,0.25,1.6,1.0,0.4,,,1,52.11,0.0,,0.13976194237515868,0.0225,0.022250608934819758,11.254815139660025,,,22.213264056854488,3.1447238418874406,,,,Marcus Paige
785,203935.0,2017/18,4538019.0,24.0,1.22,0,0,0,0,0,1,0,1.93,99.79,6.0,2014,54,11,10.2,4.8,1.3,0.4,2.4,2.5,0.8,2.7,29.9,0.367,9.5,0.301,4.6,0.7290000000000001,2.5,0.0,,1,84.89999999999999,0.0,0.0,0.7975071958841881,1.4884,0.9116399336587276,15.328001351540067,24.0,576.0,26.789980939085616,3.3246755578630514,,,,Marcus Smart
786,201596.0,2017/18,2106407.0,,0.14,0,0,0,0,0,1,0,1.88,86.18,34.0,2008,66,10,7.7,3.0,1.2,0.2,1.8,2.7,0.2,2.2,21.5,0.379,6.7,0.2769999999999999,2.9,0.855,2.1,,,1,96.43,0.0,,0.1310282624064041,0.019600000000000003,0.019410393519823328,14.560494685106132,,,24.3832050701675,3.2340877376137085,,,,Mario Chalmers
787,1626209.0,2017/18,4078320.0,,-1.11,0,0,0,0,1,0,0,2.03,99.79,5.0,2015,75,30,9.6,1.4,1.1,0.4,1.1,1.8,0.5,3.2,22.1,0.442,8.2,0.337,3.6,0.8190000000000001,1.4,,,0,7.470000000000001,0.0,,,1.2321000000000002,0.8029428463828296,15.22119594207507,,,24.21558397437454,3.2274622150612,,,,Mario Hezonja
788,203900.0,2017/18,77250.0,,-0.23,0,0,0,0,0,1,0,1.9,86.18,44.0,2014,4,0,1.3,0.5,0.0,0.0,0.5,1.5,0.3,1.0,7.9,0.286,1.8,0.2,1.3,0.0,0.0,,,1,59.74,0.0,,-0.2613647641344075,0.0529,0.0515482618805766,11.254815139660025,,,23.87257617728532,3.213765838187928,,,,Markel Brown
789,1628365.0,2017/18,7026240.0,20.0,0.41,0,0,0,0,0,1,0,1.93,94.8,1.0,2017,14,0,7.1,3.8,0.9,0.3,1.2,1.6,0.8,2.3,18.1,0.405,7.9,0.0,0.1,0.476,1.5,1.0,20.0,1,68.67,0.0,0.0,0.3435897043900769,0.16809999999999997,0.15537849717951338,15.765162412386731,20.0,400.0,25.450347660339876,3.2752693022761443,,,,Markelle Fultz
790,202693.0,2017/18,8000000.0,28.0,-0.65,0,0,1,0,0,0,0,2.06,111.13,13.0,2011,73,73,11.5,1.9,0.8,0.5,1.7,3.0,1.0,4.6,27.0,0.48,9.4,0.367,2.8,0.82,1.8,0.0,,1,99.35,0.0,0.0,-1.0498221244986778,0.42250000000000004,0.35241588701834897,15.894952224644102,28.0,784.0,26.18767084550853,3.3027635928018864,,,,Markieff Morris
791,1627737.0,2017/18,3073800.0,,-0.91,0,0,1,0,0,0,0,2.06,108.86,8.0,2016,72,49,7.7,1.2,0.7,1.0,1.5,2.8,1.1,4.4,21.2,0.423,6.6,0.295,2.6,0.608,2.2,,,1,23.380000000000003,0.0,,-2.4079456086518722,0.8281000000000001,0.6032771761309025,14.938425464485507,,,25.652747667075126,3.282892247251251,,,,Marquese Chriss
792,203104.0,2017/18,157944.0,,-0.22,0,0,0,0,0,1,0,1.88,85.73,29.0,2012,3,0,3.7,4.3,1.3,0.0,1.0,1.7,0.3,1.7,24.6,0.25,5.3,0.25,1.3,0.4,1.7,,,1,34.58,0.0,,-0.24846135929849963,0.0484,0.04726519246711422,11.97000215014197,,,24.255885015844274,3.229059198499218,,,,Marquis Teague
793,201578.0,2017/18,2116955.0,,0.9,0,0,0,1,0,0,0,2.08,115.67,16.0,2008,52,3,7.7,0.8,0.2,0.4,0.8,2.0,0.4,2.2,13.0,0.395,6.7,0.369,4.5,0.727,1.1,,,1,41.4,0.0,,0.6418538861723948,0.81,0.5933268452777344,14.565489765772526,,,26.735854289940825,3.3227259549055836,,,,Marreese Speights
794,1627850.0,2017/18,77250.0,,0.05,1,0,0,0,0,0,0,2.13,113.4,61.0,Undrafted,8,0,1.8,0.3,0.0,0.1,0.4,1.3,0.5,1.6,6.5,0.3329999999999999,0.4,0.0,0.0,0.75,2.0,,,1,41.56,1.0,,0.04879016416943201,0.0025000000000000005,0.0024968801985871996,11.254815139660025,,,24.995040666534422,3.257905776232779,,,,Marshall Plumlee
795,101107.0,2017/18,13168750.0,,0.27,0,0,1,0,0,0,0,2.03,107.5,2.0,2005,78,78,9.5,1.2,0.7,0.5,0.8,1.5,0.9,3.8,25.7,0.4579999999999999,7.2,0.413,3.9,0.8290000000000001,1.6,,,1,63.470000000000006,0.0,,0.23901690047049992,0.0729,0.07036526266056349,16.393357232471985,,,26.0865344948919,3.2990367222915236,,,,Marvin Williams
796,203486.0,2017/18,14041096.0,28.0,-0.57,0,0,0,1,0,0,0,2.11,115.21,22.0,2013,74,26,7.1,1.9,0.7,1.1,1.4,2.5,1.8,3.6,19.5,0.601,5.0,0.0,0.0,0.4579999999999999,2.4,0.0,,1,64.61,0.0,0.0,-0.8439700702945289,0.32489999999999997,0.28133698489194037,16.457499087412778,28.0,784.0,25.87767570360055,3.2912960425561595,,,,Mason Plumlee
797,1627856.0,2017/18,77250.0,,0.22,0,0,0,1,0,0,0,2.08,108.86,61.0,Undrafted,4,0,1.0,0.5,0.5,0.5,0.3,1.8,0.3,2.0,8.1,0.5,1.0,0.0,0.0,0.0,0.0,,,1,45.29,1.0,,0.1988508587451652,0.0484,0.04726519246711422,11.254815139660025,,,25.161797337278102,3.264300229782324,,,,Matt Costello
798,203521.0,2017/18,9607500.0,27.0,-0.87,0,0,0,0,0,1,0,1.9,90.72,61.0,Undrafted,38,3,4.3,3.8,0.4,0.0,1.3,1.8,0.4,1.3,18.8,0.362,4.0,0.372,2.1,0.926,0.7,0.0,,0,75.81,1.0,0.0,-2.0402208285265546,0.7569,0.5635508923888715,16.07805470550648,27.0,729.0,25.130193905817176,3.2630915003169725,,,,Matthew Dellavedova
799,1628467.0,2017/18,815615.0,26.0,-0.38,0,0,1,0,0,0,0,2.08,108.86,61.0,Undrafted,72,35,5.4,0.7,0.4,0.7,0.4,1.6,1.0,2.3,16.8,0.489,4.3,0.313,1.8,0.746,0.8,1.0,26.0,0,38.15,1.0,1.0,-0.4780358009429998,0.1444,0.13488048219381815,13.611698934949557,26.0,676.0,25.161797337278102,3.264300229782324,,,,Maxi Kleber
800,203086.0,2017/18,9904495.0,26.0,-0.71,0,0,0,1,0,0,0,2.13,117.93,11.0,2012,33,2,3.4,0.5,0.2,0.0,0.3,1.1,0.4,1.8,7.7,0.59,2.4,0.423,0.8,0.818,0.3,0.0,,1,55.84,0.0,0.0,-1.2378743560016172,0.5041,0.40819471267903057,16.10849935342796,26.0,676.0,25.993519804271646,3.295596829948782,,,,Meyers Leonard
801,201563.0,2017/18,2116955.0,,-0.51,0,0,1,0,0,0,0,2.06,106.59,2.0,2008,74,30,13.2,1.7,0.5,0.6,1.9,2.0,1.3,4.3,22.3,0.507,10.9,0.395,1.2,0.78,2.1,,,1,7.79,0.0,,-0.7133498878774648,0.2601,0.23119108289351042,14.565489765772526,,,25.11782448864172,3.2626180118369628,,,,Michael Beasley
802,203487.0,2017/18,2700000.0,26.0,-0.37,0,0,0,0,0,1,0,1.96,86.18,11.0,2013,52,2,4.6,2.2,0.8,0.4,1.0,1.9,0.7,1.9,16.1,0.332,4.4,0.237,1.1,0.82,1.7,0.0,,1,38.31,0.0,0.0,-0.4620354595965587,0.1369,0.12830526015292384,14.80876270134486,26.0,676.0,22.433361099541862,3.1541606950500207,,,,Michael Carter-Williams
803,203077.0,2017/18,13000000.0,,0.46,0,0,1,0,0,0,0,1.98,105.23,2.0,2012,74,74,9.2,1.0,0.7,0.4,0.7,1.9,1.1,2.9,25.0,0.504,7.6,0.0,0.0,0.684,2.3,,,1,17.69,0.0,,0.3784364357202451,0.2116,0.1919418001709452,16.380459992348886,,,26.841648811345785,3.326533058257981,,,,Michael Kidd-Gilchrist
804,201144.0,2017/18,28530608.0,30.0,0.54,0,0,0,0,0,1,0,1.85,79.38,4.0,2007,12,12,17.1,4.1,1.0,0.3,1.5,2.0,0.0,2.3,31.1,0.381,14.0,0.312,6.4,0.8029999999999999,5.5,0.0,,1,76.62,0.0,0.0,0.43178241642553783,0.2916,0.25588175990198314,17.16648806891349,30.0,900.0,23.193571950328703,3.1860869759916555,,,,Mike Conley
805,1628455.0,2017/18,164802.0,27.0,0.82,0,0,0,0,0,1,0,1.85,79.38,61.0,Undrafted,4,0,1.0,1.5,0.3,0.0,0.3,0.8,0.3,0.0,4.5,0.222,2.3,0.0,0.3,0.0,0.0,1.0,27.0,1,43.26,1.0,1.0,0.598836501088704,0.6723999999999999,0.5142597205002728,12.012506100175315,27.0,729.0,23.193571950328703,3.1860869759916555,,,,Mike James
806,203488.0,2017/18,5000000.0,26.0,0.03,0,0,0,1,0,0,0,2.08,108.86,44.0,2013,53,7,7.6,1.0,0.6,0.5,0.8,1.5,1.1,3.3,20.0,0.4579999999999999,5.9,0.371,3.2,0.919,1.2,0.0,,1,93.02,0.0,0.0,0.0295588022415444,0.0009,0.000899595242836093,15.424948670398354,26.0,676.0,25.161797337278102,3.264300229782324,,,,Mike Muscala
807,203118.0,2017/18,1709538.0,29.0,-0.59,0,0,1,0,0,0,0,2.01,107.5,43.0,2012,76,1,8.8,1.1,0.3,0.1,1.0,1.9,0.7,2.6,18.5,0.527,6.9,0.405,2.1,0.6579999999999999,1.0,0.0,,1,68.83,0.0,0.0,-0.8915981192837835,0.34809999999999997,0.2986961937148813,14.351734301489477,29.0,841.0,26.6082522709834,3.3181147233583954,,,,Mike Scott
808,203101.0,2017/18,12400000.0,,-1.12,1,0,0,0,0,0,0,2.11,112.94,26.0,2012,55,35,4.3,0.8,0.3,0.5,1.1,1.4,1.4,2.7,16.7,0.583,3.3,0.0,0.0,0.45,1.1,,,1,16.07,0.0,,,1.2544000000000002,0.8128838621622788,16.333207111220425,,,25.36780395768289,3.272143718842129,,,,Miles Plumlee
809,1628462.0,2017/18,6000000.0,,0.38,0,0,0,0,0,1,0,1.96,88.9,61.0,Undrafted,45,36,9.5,4.6,0.5,0.1,2.2,2.3,0.4,2.4,25.2,0.419,8.0,0.379,5.2,0.848,1.0,,,0,72.56,1.0,,0.32208349916911333,0.1444,0.13488048219381815,15.607270193858982,,,23.141399416909625,3.183928184863606,,,,Milos Teodosic
810,1628495.0,2017/18,127250.0,,-0.05,0,0,0,0,0,1,0,1.93,81.65,,2017,10,0,3.4,1.0,0.6,0.2,0.2,1.3,0.3,1.5,12.5,0.2769999999999999,4.7,0.174,2.3,0.5,0.8,,,1,44.81,0.0,,-0.051293294387550536,0.0025000000000000005,0.0024968801985871996,11.75391679292806,,,21.920051545007922,3.1320121407536052,,,,Milton Doyle
811,1627851.0,2017/18,3028410.0,,-0.02,0,0,1,0,0,0,0,2.06,97.52,61.0,Undrafted,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,2.0,0.0,0.0,0.0,0.0,,,0,52.92,1.0,,-0.02020270731751945,0.0004,0.0003999200213269354,14.923548617485764,,,22.980488264680933,3.177240510721559,,,,Mindaugas Kuzminskas
812,203141.0,2017/18,10500000.0,,-0.49,0,0,1,0,0,0,0,2.06,109.77,61.0,Undrafted,10,0,7.1,1.0,0.4,0.1,0.7,1.4,0.3,2.0,15.9,0.439,5.7,0.467,4.5,0.0,0.0,,,0,76.46,1.0,,-0.6733445532637656,0.24009999999999998,0.2151920215265896,16.166885910365842,,,25.867188236403056,3.2909057739216605,,,,Mirza Teletovic
813,1628420.0,2017/18,77250.0,23.0,-0.04,0,0,0,0,0,1,0,1.88,83.01,51.0,2017,3,0,3.3,2.3,1.0,0.0,0.3,0.3,0.0,0.7,8.4,0.667,2.0,0.0,0.3,1.0,0.7,1.0,23.0,1,45.94,0.0,0.0,-0.04082199452025513,0.0016,0.0015987213636970278,11.254815139660025,23.0,529.0,23.486306020823907,3.1981140233610934,,,,Monte Morris
814,1626149.0,2017/18,1471382.0,24.0,0.76,0,0,0,1,0,0,0,2.01,108.86,32.0,2015,76,3,11.0,1.0,0.5,0.7,0.9,1.9,1.4,2.7,17.0,0.635,7.2,0.143,0.1,0.626,2.9,0.0,,1,79.86999999999999,0.0,0.0,0.5653138090500605,0.5776,0.4559047048662339,14.201713332791156,24.0,576.0,26.94487760203956,3.330233912752848,,,,Montrezl Harrell
815,1627988.0,2017/18,77250.0,,-0.24,0,0,1,0,0,0,0,1.98,95.25,,2016,20,0,5.4,1.1,1.6,0.3,1.0,1.4,0.5,1.4,18.9,0.376,5.5,0.3279999999999999,2.9,0.6,0.5,,,1,32.31,0.0,,-0.2744368457017603,0.0576,0.05600219011528479,11.254815139660025,,,24.295990205081115,3.230645893254878,,,,Myke Henry
816,1626167.0,2017/18,2483040.0,22.0,-0.24,0,1,0,0,0,0,0,2.11,113.4,11.0,2015,65,62,12.7,1.3,0.6,1.8,1.5,2.9,1.4,5.0,28.2,0.479,9.8,0.357,2.4,0.777,3.2,0.0,,1,96.75,0.0,0.0,-0.2744368457017603,0.0576,0.05600219011528479,14.724994576637505,22.0,484.0,25.471125985489998,3.2760545535092023,,,,Myles Turner
817,203489.0,2017/18,77250.0,,0.01,0,0,0,0,0,1,0,1.93,86.18,38.0,2013,5,0,0.4,0.2,0.0,0.0,0.0,0.2,0.2,0.2,3.8,0.1669999999999999,1.2,0.0,0.0,0.0,0.0,,,1,45.45,0.0,,0.009950330853168083,0.0001,9.999500033330834e-05,11.254815139660025,,,23.13619157561277,3.183712439164204,,,,Nate Wolters
818,202357.0,2017/18,3950000.0,30.0,0.47,0,0,1,0,0,0,0,2.06,106.14,35.0,2010,67,21,6.8,1.3,0.7,0.2,0.8,2.1,0.8,3.3,20.5,0.461,5.5,0.415,2.7,0.8,0.7,0.0,,0,28.08,0.0,0.0,0.3852624007906449,0.22089999999999999,0.1995882916926727,15.18922639004183,30.0,900.0,25.011782448864174,3.258549606480626,,,,Nemanja Bjelica
819,203457.0,2017/18,4187599.0,24.0,-1.12,0,1,0,0,0,0,0,2.11,99.79,6.0,2013,30,6,4.4,0.7,1.0,0.7,0.9,2.0,1.6,4.0,15.7,0.524,3.5,0.0,0.0,0.75,0.9,0.0,,1,81.49,0.0,0.0,,1.2544000000000002,0.8128838621622788,15.247638335427338,24.0,576.0,22.414141641023342,3.15334018345506,,,,Nerlens Noel
820,2555.0,2017/18,2328652.0,,0.03,0,0,0,1,0,0,0,2.08,115.67,12.0,2003,15,0,2.1,0.3,0.0,0.0,0.5,0.5,0.5,0.9,5.0,0.684,1.3,0.0,0.0,0.385,0.9,,,1,49.19,0.0,,0.0295588022415444,0.0009,0.000899595242836093,14.660800546782964,,,26.735854289940825,3.3227259549055836,,,,Nick Collison
821,201156.0,2017/18,5192000.0,,-0.44,0,0,0,0,0,0,1,2.01,95.25,16.0,2007,80,8,7.3,0.5,0.5,0.1,0.5,1.3,0.3,1.3,17.4,0.412,6.1,0.377,4.1,0.862,0.8,,,1,56.330000000000005,0.0,,-0.5798184952529422,0.1936,0.17697395046735934,15.46262972997005,,,23.576149105220175,3.2017764240537976,,,,Nick Young
822,201587.0,2017/18,22434783.0,29.0,-0.37,0,0,0,0,0,0,1,2.03,104.33,25.0,2008,64,64,11.6,5.5,1.0,0.4,2.0,1.1,0.9,3.9,31.0,0.415,10.2,0.336,4.3,0.831,2.0,0.0,,0,42.21,0.0,0.0,-0.4620354595965587,0.1369,0.12830526015292384,16.92612316953219,29.0,841.0,25.31728505908904,3.270225949886244,,,,Nicolas Batum
823,1627852.0,2017/18,393041.0,,0.24,0,0,1,0,0,0,0,2.03,88.45,61.0,Undrafted,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.5,0.0,0.5,0.0,0.5,0.0,0.0,,,0,64.45,1.0,,0.2151113796169455,0.0576,0.05600219011528479,12.88167175537019,,,21.463757916959892,3.111903251296725,,,,Nicolas Brussino
824,1628502.0,2017/18,193532.0,,0.12,0,0,1,0,0,0,0,2.01,115.21,61.0,Undrafted,5,0,3.6,0.8,0.4,0.6,0.2,1.6,0.8,3.6,21.1,0.286,5.6,0.1669999999999999,2.4,0.0,0.4,,,1,75.0,1.0,,0.11332868530700317,0.0144,0.014297304700824425,12.173203319546891,,,28.516620875720903,3.384953524200554,,,,Nigel Hayes
825,203917.0,2017/18,3807146.0,,-0.54,0,0,0,0,0,1,0,1.98,93.89,8.0,2014,35,0,5.1,1.1,0.1,0.1,0.6,0.6,0.1,1.7,13.7,0.3929999999999999,4.3,0.4039999999999999,2.8,0.7040000000000001,0.8,,,0,7.06,0.0,,-0.7765287894989964,0.2916,0.25588175990198314,15.152390647700335,,,23.94908682787471,3.216837221442546,,,,Nik Stauskas
826,203999.0,2017/18,1471382.0,23.0,2.54,1,0,0,0,0,0,0,2.11,128.82,41.0,2014,75,73,18.5,6.1,1.2,0.8,2.8,2.8,2.6,8.1,32.6,0.499,13.5,0.396,3.7,0.85,4.2,0.0,,0,88.64,0.0,0.0,1.264126727145683,6.4516,2.0084287744334164,14.201713332791156,23.0,529.0,28.934660048067204,3.399017007976343,,,,Nikola Jokic
827,202703.0,2017/18,12500000.0,,1.99,0,0,1,0,0,0,0,2.08,113.4,23.0,2011,30,11,14.6,1.4,1.0,0.9,1.0,2.1,1.4,6.8,29.1,0.427,12.7,0.335,6.6,0.81,1.9,,,0,86.44,0.0,,1.095273387402595,3.9601,1.6014259018239227,16.341239282272525,,,26.211168639053252,3.3036275007539238,,,,Nikola Mirotic
828,202696.0,2017/18,12250000.0,27.0,0.62,1,0,0,0,0,0,0,2.08,117.93,16.0,2011,57,57,16.5,3.4,1.0,1.1,1.9,2.5,1.8,7.4,29.5,0.475,14.7,0.314,3.6,0.8190000000000001,1.6,0.0,,0,7.630000000000001,0.0,0.0,0.4824261492442927,0.3844,0.32526683277905216,16.32103657658766,27.0,729.0,27.258228550295858,3.341384691296465,,,,Nikola Vucevic
829,203943.0,2017/18,4031018.0,22.0,-0.34,0,0,1,0,0,0,0,2.08,116.57,9.0,2014,21,4,6.9,1.0,0.6,0.3,0.8,1.2,1.7,5.2,19.0,0.413,6.6,0.3,2.9,0.481,1.3,0.0,,1,78.17,0.0,0.0,-0.41551544396166584,0.11560000000000002,0.10939237677119686,15.209529755558798,22.0,484.0,26.943879437869818,3.3301981930760216,,,,Noah Vonleh
830,1626181.0,2017/18,1471382.0,25.0,-1.29,0,0,0,0,0,1,0,1.9,97.52,46.0,2015,70,18,5.5,1.3,0.5,0.2,0.9,1.6,0.2,1.5,15.2,0.401,5.3,0.285,2.7,0.821,0.6,0.0,,1,95.78,0.0,0.0,,1.6641000000000001,0.9798662895111646,14.201713332791156,25.0,625.0,27.013850415512465,3.3326990455692895,,,,Norman Powell
831,1628384.0,2017/18,1645200.0,20.0,2.09,0,0,1,0,0,0,0,2.01,105.23,23.0,2017,74,62,5.9,0.7,0.7,0.2,0.6,1.8,0.6,1.9,20.0,0.471,4.7,0.371,2.7,0.629,0.8,1.0,20.0,0,90.58,0.0,0.0,1.128171090909654,4.368099999999999,1.680474028407936,14.313373123167057,20.0,400.0,26.04638499047054,3.297553354604539,,,,OG Anunoby
832,1627855.0,2017/18,1460927.0,,0.01,0,0,1,0,0,0,0,2.03,92.99,61.0,Undrafted,6,4,3.3,0.3,0.2,0.2,0.2,1.0,0.5,1.3,13.3,0.4379999999999999,2.7,0.364,1.8,0.667,0.5,,,1,33.44,1.0,,0.009950330853168083,0.0001,9.999500033330834e-05,14.194582408204305,,,22.565459001674395,3.159782038296518,,,,Okaro White
833,204179.0,2017/18,170495.0,,0.3,0,0,1,0,0,0,0,2.06,99.79,61.0,Undrafted,4,0,5.5,1.8,0.5,0.0,0.8,1.5,1.0,1.8,18.8,0.429,5.3,0.3329999999999999,3.0,0.0,0.0,,,0,73.86,1.0,,0.26236426446749106,0.09,0.08617769624105233,12.046467115019952,,,23.51541144311434,3.199301958283359,,,,Omari Johnson
834,201600.0,2017/18,10595505.0,,-0.5,1,0,0,0,0,0,0,2.13,115.67,36.0,2008,4,0,1.0,0.3,0.3,0.5,1.0,1.5,0.5,2.0,15.3,0.3329999999999999,1.5,0.0,0.0,0.0,0.3,,,0,13.88,0.0,,-0.6931471805599453,0.25,0.22314355131420976,16.175940506920735,,,25.495382309506496,3.2769704653369978,,,,Omer Asik
835,201956.0,2017/18,2106470.0,,0.13,0,0,1,0,0,0,0,2.06,102.06,23.0,2009,53,7,5.7,1.0,0.3,0.4,0.7,1.3,0.6,3.2,14.0,0.58,3.9,0.455,0.4,0.725,1.3,,,0,27.11,0.0,,0.12221763272424921,0.016900000000000002,0.016758783814954707,14.560524593394504,,,24.050334621547744,3.220887185587273,,,,Omri Casspi
836,1627783.0,2017/18,1312611.0,24.0,2.2,0,0,1,0,0,0,0,2.03,104.33,27.0,2016,81,5,7.3,2.0,0.8,0.5,0.8,2.0,1.0,3.5,20.7,0.508,6.1,0.22,1.6,0.621,1.1,0.0,,0,82.95,0.0,0.0,1.1631508098056809,4.840000000000001,1.7647307968401358,14.087529603140567,24.0,576.0,25.31728505908904,3.270225949886244,,,,Pascal Siakam
837,1626192.0,2017/18,1471382.0,25.0,0.49,0,0,0,0,0,1,0,1.96,94.8,41.0,2015,82,5,5.4,1.1,0.3,0.3,0.5,1.5,0.4,1.5,18.1,0.423,4.8,0.352,2.6,0.841,0.5,0.0,,1,92.53,0.0,0.0,0.3987761199573678,0.24009999999999998,0.2151920215265896,14.201713332791156,25.0,625.0,24.677217825905874,3.245604132839847,,,,Pat Connaughton
838,201976.0,2017/18,5513514.0,29.0,0.54,0,0,0,0,0,1,0,1.85,81.65,42.0,2009,11,11,12.2,2.9,1.7,0.5,2.3,3.1,1.5,2.6,30.3,0.4029999999999999,10.8,0.4,5.5,0.8240000000000001,1.5,0.0,,1,84.09,0.0,0.0,0.43178241642553783,0.2916,0.25588175990198314,15.522712908772073,29.0,841.0,23.85682980277575,3.2131325559387034,,,,Patrick Beverley
839,1627775.0,2017/18,1312611.0,22.0,-1.43,0,0,0,0,0,1,0,2.01,82.1,38.0,2016,57,10,4.0,1.4,0.8,0.2,0.7,1.2,0.3,1.2,16.9,0.409,3.9,0.238,1.4,0.765,0.6,0.0,,1,23.7,0.0,0.0,,2.0448999999999997,1.1134680599000961,14.087529603140567,22.0,484.0,20.321279176258017,3.0597055963841813,,,,Patrick McCaw
840,202335.0,2017/18,5192000.0,29.0,-1.29,0,0,1,0,0,0,0,2.03,106.59,14.0,2010,6,0,1.3,0.5,0.2,0.0,0.5,1.3,0.2,1.7,9.6,0.5,1.0,0.5,0.7,0.0,0.0,0.0,,1,86.92999999999999,0.0,0.0,,1.6641000000000001,0.9798662895111646,15.46262972997005,29.0,841.0,25.865708947074676,3.2908507130778832,,,,Patrick Patterson
841,2200.0,2017/18,16000000.0,,-0.55,0,1,0,0,0,0,0,2.13,113.4,3.0,2001,77,63,10.1,3.1,0.3,1.0,1.4,1.6,1.7,6.4,23.5,0.4579999999999999,8.1,0.358,1.6,0.7559999999999999,2.7,,,0,4.22,0.0,,-0.7985076962177717,0.30250000000000005,0.264285494645385,16.588099342704055,,,24.995040666534422,3.257905776232779,,,,Pau Gasol
842,202331.0,2017/18,19300000.0,28.0,0.57,0,0,1,0,0,0,0,2.03,99.79,10.0,2010,79,79,21.9,3.3,2.0,0.5,2.7,2.9,0.9,4.7,36.6,0.43,17.0,0.401,7.7,0.8220000000000001,5.2,0.0,,1,91.23,0.0,0.0,0.4510756193602167,0.32489999999999997,0.28133698489194037,16.775615705688583,28.0,784.0,24.21558397437454,3.2274622150612,,,,Paul George
843,200794.0,2017/18,30769231.0,33.0,0.66,0,0,1,0,0,0,0,2.01,116.57,47.0,2006,38,37,14.6,2.8,1.0,1.2,1.9,2.6,1.7,4.7,30.1,0.4639999999999999,11.4,0.345,3.0,0.696,4.2,0.0,,1,29.87,0.0,0.0,0.5068176023684519,0.43560000000000004,0.3615828802913152,17.242025787610718,33.0,1089.0,28.853246206777065,3.3962935845714863,,,,Paul Millsap
